gene_id	n_reads	n_amb	gid	gname	overlapped	rescue_frac
ENSG00000226784	288	174.0	ENSG00000226784	PGAM4	False	0.6041666666666666
ENSG00000226791	6132	0.0	ENSG00000226791	LINC02611	False	0.0
ENSG00000226797	1025	123.0	ENSG00000226797	ENSG00000226797	True	0.12
ENSG00000226803	24191	0.0	ENSG00000226803	ZNF451-AS1	False	0.0
ENSG00000226806	526	0.0	ENSG00000226806	LCT-AS1	False	0.0
ENSG00000226808	1179	0.0	ENSG00000226808	LINC00840	False	0.0
ENSG00000226816	2288	0.0	ENSG00000226816	ENSG00000226816	False	0.0
ENSG00000226819	213	0.0	ENSG00000226819	MEIS1-AS3	False	0.0
ENSG00000226822	7816	0.0	ENSG00000226822	LINC02785	False	0.0
ENSG00000226824	37993	21582.0	ENSG00000226824	ENSG00000226824	True	0.5680520095807122
ENSG00000226828	1566	0.0	ENSG00000226828	LINC02774	False	0.0
ENSG00000226833	8854	4.0	ENSG00000226833	PPP1CB-DT	False	0.00045177320984865596
ENSG00000226835	1572	0.0	ENSG00000226835	ARHGAP29-AS1	False	0.0
ENSG00000226842	1001	0.0	ENSG00000226842	ENSG00000226842	False	0.0
ENSG00000226849	1392	0.0	ENSG00000226849	ENSG00000226849	False	0.0
ENSG00000226851	1347	0.0	ENSG00000226851	ZNF277-AS1	False	0.0
ENSG00000226853	2953	0.0	ENSG00000226853	GPR155-DT	False	0.0
ENSG00000226856	4103	0.0	ENSG00000226856	THORLNC	False	0.0
ENSG00000226862	5119	0.0	ENSG00000226862	ENSG00000226862	False	0.0
ENSG00000226869	18041	0.0	ENSG00000226869	LHFPL3-AS1	False	0.0
ENSG00000226876	3684	0.0	ENSG00000226876	SMYD3-AS1	False	0.0
ENSG00000226877	2313	215.0	ENSG00000226877	ENSG00000226877	True	0.09295287505404237
ENSG00000226883	249	0.0	ENSG00000226883	ENSG00000226883	False	0.0
ENSG00000226887	2630	0.0	ENSG00000226887	ERVMER34-1	False	0.0
ENSG00000226889	7546	0.0	ENSG00000226889	ATF6-DT	False	0.0
ENSG00000226890	250	0.0	ENSG00000226890	ENSG00000226890	False	0.0
ENSG00000226891	13472	6291.0	ENSG00000226891	LINC01359	True	0.4669685273159145
ENSG00000226899	6525	0.0	ENSG00000226899	ENSG00000226899	False	0.0
ENSG00000226900	6836	0.0	ENSG00000226900	ENSG00000226900	False	0.0
ENSG00000226903	664	0.0	ENSG00000226903	LINC00354	False	0.0
ENSG00000226913	358	0.0	ENSG00000226913	BSN-DT	False	0.0
ENSG00000226925	252	0.0	ENSG00000226925	IL1R1-AS1	False	0.0
ENSG00000226935	1300	0.0	ENSG00000226935	LINC00161	False	0.0
ENSG00000226944	746	323.0	ENSG00000226944	RNF207-AS1	True	0.43297587131367293
ENSG00000226950	311379	308955.0	ENSG00000226950	DANCR	True	0.9922152746331641
ENSG00000226953	1539	0.0	ENSG00000226953	NCKAP5-AS2	False	0.0
ENSG00000226957	1125	0.0	ENSG00000226957	ENSG00000226957	False	0.0
ENSG00000226963	1755	0.0	ENSG00000226963	ENSG00000226963	False	0.0
ENSG00000226965	548	0.0	ENSG00000226965	ENSG00000226965	False	0.0
ENSG00000226978	290	0.0	ENSG00000226978	MAGI2-AS2	False	0.0
ENSG00000226979	9140	0.0	ENSG00000226979	LTA	False	0.0
ENSG00000226985	2611	0.0	ENSG00000226985	LINC01203	False	0.0
ENSG00000226992	208	0.0	ENSG00000226992	ENSG00000226992	False	0.0
ENSG00000226995	333	74.0	ENSG00000226995	LINC00658	False	0.2222222222222222
ENSG00000227006	1413	0.0	ENSG00000227006	ENSG00000227006	False	0.0
ENSG00000227012	341	0.0	ENSG00000227012	LINC02527	False	0.0
ENSG00000227014	1921	5.0	ENSG00000227014	FKBP14-AS1	True	0.0026028110359187923
ENSG00000227016	282	0.0	ENSG00000227016	LINC02796	False	0.0
ENSG00000227017	543	0.0	ENSG00000227017	ENSG00000227017	False	0.0
ENSG00000227028	70358	0.0	ENSG00000227028	SLC8A1-AS1	False	0.0
ENSG00000227033	775	0.0	ENSG00000227033	ENSG00000227033	False	0.0
ENSG00000227036	20312	0.0	ENSG00000227036	LINC00511	False	0.0
ENSG00000227039	52160	0.0	ENSG00000227039	ITGB2-AS1	False	0.0
ENSG00000227051	15944	0.0	ENSG00000227051	C14orf132	False	0.0
ENSG00000227053	8361	0.0	ENSG00000227053	MUC12-AS1	False	0.0
ENSG00000227057	58656	0.0	ENSG00000227057	WDR46	False	0.0
ENSG00000227060	913	0.0	ENSG00000227060	LINC00629	False	0.0
ENSG00000227061	1018	0.0	ENSG00000227061	ENSG00000227061	False	0.0
ENSG00000227066	790	0.0	ENSG00000227066	ENSG00000227066	False	0.0
ENSG00000227068	1577	0.0	ENSG00000227068	ENSG00000227068	False	0.0
ENSG00000227070	2930	0.0	ENSG00000227070	EPS15-AS1	False	0.0
ENSG00000227071	1032	0.0	ENSG00000227071	FOCAD-AS1	False	0.0
ENSG00000227076	448	107.0	ENSG00000227076	ENSG00000227076	True	0.23883928571428573
ENSG00000227082	2351	0.0	ENSG00000227082	LINC02798	False	0.0
ENSG00000227088	247	0.0	ENSG00000227088	ENSG00000227088	False	0.0
ENSG00000227091	364	0.0	ENSG00000227091	SLC6A17-AS1	False	0.0
ENSG00000227101	205	23.0	ENSG00000227101	ENSG00000227101	True	0.11219512195121951
ENSG00000227110	3329	27.0	ENSG00000227110	LMCD1-AS1	True	0.008110543706818865
ENSG00000227117	1415	338.0	ENSG00000227117	HORMAD2-AS1	True	0.23886925795053005
ENSG00000227121	3241	0.0	ENSG00000227121	LINC02672	False	0.0
ENSG00000227124	17044	0.0	ENSG00000227124	ZNF717	False	0.0
ENSG00000227128	786	0.0	ENSG00000227128	LBX1-AS1	False	0.0
ENSG00000227145	220	0.0	ENSG00000227145	IL21-AS1	False	0.0
ENSG00000227155	16983	87.0	ENSG00000227155	DOCK8-AS2	False	0.005122769828652182
ENSG00000227161	780	225.0	ENSG00000227161	ENSG00000227161	True	0.28846153846153844
ENSG00000227165	4849	0.0	ENSG00000227165	WDR11-DT	False	0.0
ENSG00000227170	2230	0.0	ENSG00000227170	TRPS1-AS1	False	0.0
ENSG00000227172	972	0.0	ENSG00000227172	YAE1-DT	False	0.0
ENSG00000227188	739	0.0	ENSG00000227188	MGAT3-AS1	False	0.0
ENSG00000227189	2308	0.0	ENSG00000227189	ENSG00000227189	False	0.0
ENSG00000227191	90814	0.0	ENSG00000227191	TRGC2	False	0.0
ENSG00000227192	820	224.0	ENSG00000227192	ENSG00000227192	True	0.2731707317073171
ENSG00000227193	1626	4.0	ENSG00000227193	ENSG00000227193	False	0.0024600246002460025
ENSG00000227195	855	0.0	ENSG00000227195	MIR663AHG	False	0.0
ENSG00000227197	2748	0.0	ENSG00000227197	ENSG00000227197	False	0.0
ENSG00000227198	1620	0.0	ENSG00000227198	C6orf47-AS1	False	0.0
ENSG00000227199	1480	123.0	ENSG00000227199	ST7-AS1	False	0.0831081081081081
ENSG00000227200	882	791.0	ENSG00000227200	ENSG00000227200	True	0.8968253968253969
ENSG00000227210	967	0.0	ENSG00000227210	WDR35-DT	False	0.0
ENSG00000227213	1727	0.0	ENSG00000227213	SPATA13-AS1	False	0.0
ENSG00000227214	256	28.0	ENSG00000227214	HCG15	True	0.109375
ENSG00000227215	510	0.0	ENSG00000227215	ENSG00000227215	False	0.0
ENSG00000227217	950	0.0	ENSG00000227217	ENSG00000227217	False	0.0
ENSG00000227218	9477	0.0	ENSG00000227218	ENSG00000227218	False	0.0
ENSG00000227227	1832	0.0	ENSG00000227227	ENSG00000227227	False	0.0
ENSG00000227230	2807	0.0	ENSG00000227230	ENSG00000227230	False	0.0
ENSG00000227234	1097	0.0	ENSG00000227234	SPANXB1	False	0.0
ENSG00000227237	544	0.0	ENSG00000227237	ZNF692-DT	False	0.0
ENSG00000227240	1492	30.0	ENSG00000227240	ENSG00000227240	True	0.020107238605898123
ENSG00000227248	1396	585.0	ENSG00000227248	NALF1-IT1	True	0.419054441260745
ENSG00000227252	4554	4.0	ENSG00000227252	COPS8-DT	True	0.000878348704435661
ENSG00000227253	1034	0.0	ENSG00000227253	ENSG00000227253	False	0.0
ENSG00000227256	3107	0.0	ENSG00000227256	MIS18A-AS1	False	0.0
ENSG00000227258	2888	15.0	ENSG00000227258	SMIM2-AS1	True	0.005193905817174515
ENSG00000227268	2054	1.0	ENSG00000227268	KLLN	False	0.0004868549172346641
ENSG00000227274	867	0.0	ENSG00000227274	MYOCD-AS1	False	0.0
ENSG00000227279	3344	0.0	ENSG00000227279	ENSG00000227279	False	0.0
ENSG00000227290	319	0.0	ENSG00000227290	LINC01364	False	0.0
ENSG00000227297	2578	0.0	ENSG00000227297	ENSG00000227297	False	0.0
ENSG00000227308	3352	0.0	ENSG00000227308	LINC02832	False	0.0
ENSG00000227313	208	0.0	ENSG00000227313	LINC02630	False	0.0
ENSG00000227330	619	0.0	ENSG00000227330	ENSG00000227330	False	0.0
ENSG00000227338	258	0.0	ENSG00000227338	ENSG00000227338	False	0.0
ENSG00000227345	51773	0.0	ENSG00000227345	PARG	False	0.0
ENSG00000227354	9077	0.0	ENSG00000227354	RBM26-AS1	False	0.0
ENSG00000227355	8668	0.0	ENSG00000227355	ENSG00000227355	False	0.0
ENSG00000227356	905	0.0	ENSG00000227356	GOLGA7B-DT	False	0.0
ENSG00000227359	682	0.0	ENSG00000227359	LINC02936	False	0.0
ENSG00000227373	3658	0.0	ENSG00000227373	RABGAP1L-DT	False	0.0
ENSG00000227375	869	0.0	ENSG00000227375	DLG1-AS1	False	0.0
ENSG00000227388	8391	0.0	ENSG00000227388	ENSG00000227388	False	0.0
ENSG00000227392	1092	0.0	ENSG00000227392	HPN-AS1	False	0.0
ENSG00000227398	26011	0.0	ENSG00000227398	KIF9-AS1	False	0.0
ENSG00000227400	1046	0.0	ENSG00000227400	ENSG00000227400	True	0.0
ENSG00000227403	4704	0.0	ENSG00000227403	LINC01806	False	0.0
ENSG00000227409	7922	0.0	ENSG00000227409	ZMYM4-AS1	False	0.0
ENSG00000227421	657	0.0	ENSG00000227421	LINC01724	False	0.0
ENSG00000227431	325	0.0	ENSG00000227431	CSE1L-DT	False	0.0
ENSG00000227456	922	0.0	ENSG00000227456	LINC00310	False	0.0
ENSG00000227466	1286	0.0	ENSG00000227466	PDE4B-AS1	False	0.0
ENSG00000227467	503	0.0	ENSG00000227467	LINC01537	False	0.0
ENSG00000227471	341	0.0	ENSG00000227471	AKR1B15	False	0.0
ENSG00000227477	1535	0.0	ENSG00000227477	STK4-DT	False	0.0
ENSG00000227482	740	0.0	ENSG00000227482	ENSG00000227482	False	0.0
ENSG00000227486	23188	0.0	ENSG00000227486	ENSG00000227486	False	0.0
ENSG00000227487	1111	0.0	ENSG00000227487	NCAM1-AS1	False	0.0
ENSG00000227488	3110	0.0	ENSG00000227488	GAGE12D	False	0.0
ENSG00000227492	2720	0.0	ENSG00000227492	CHUK-DT	False	0.0
ENSG00000227495	933	0.0	ENSG00000227495	KIF1C-AS1	False	0.0
ENSG00000227496	1442	0.0	ENSG00000227496	ENSG00000227496	False	0.0
ENSG00000227500	44604	7178.0	ENSG00000227500	SCAMP4	True	0.1609272710967626
ENSG00000227502	2861	0.0	ENSG00000227502	MROCKI	False	0.0
ENSG00000227507	473605	0.0	ENSG00000227507	LTB	False	0.0
ENSG00000227508	518	0.0	ENSG00000227508	LINC01624	False	0.0
ENSG00000227512	435	0.0	ENSG00000227512	ENSG00000227512	False	0.0
ENSG00000227516	1433	0.0	ENSG00000227516	ENSG00000227516	False	0.0
ENSG00000227517	589	0.0	ENSG00000227517	LINC01483	False	0.0
ENSG00000227518	5151	0.0	ENSG00000227518	MIR1302-9HG	False	0.0
ENSG00000227527	2262	1.0	ENSG00000227527	ENSG00000227527	True	0.0004420866489832007
ENSG00000227528	1337	0.0	ENSG00000227528	DIAPH3-AS1	False	0.0
ENSG00000227531	617	0.0	ENSG00000227531	ENSG00000227531	False	0.0
ENSG00000227533	6471	0.0	ENSG00000227533	SLC2A1-DT	False	0.0
ENSG00000227535	1168	584.0	ENSG00000227535	ENSG00000227535	True	0.5
ENSG00000227540	10062	9858.0	ENSG00000227540	DNAJC9-AS1	True	0.9797257006559332
ENSG00000227542	1012	0.0	ENSG00000227542	MYO1B-AS1	False	0.0
ENSG00000227543	17521	555.0	ENSG00000227543	SPAG5-AS1	True	0.0316762741852634
ENSG00000227544	2168	0.0	ENSG00000227544	LINC03013	False	0.0
ENSG00000227554	307	0.0	ENSG00000227554	ENSG00000227554	False	0.0
ENSG00000227589	589	0.0	ENSG00000227589	TP73-AS3	False	0.0
ENSG00000227591	3240	0.0	ENSG00000227591	HSD11B1-AS1	False	0.0
ENSG00000227598	5405	2715.0	ENSG00000227598	ENSG00000227598	True	0.5023126734505088
ENSG00000227610	275	0.0	ENSG00000227610	FRMPD3-AS1	False	0.0
ENSG00000227617	9856	0.0	ENSG00000227617	CERS6-AS1	False	0.0
ENSG00000227619	836	0.0	ENSG00000227619	ENSG00000227619	False	0.0
ENSG00000227627	14053	0.0	ENSG00000227627	ENSG00000227627	False	0.0
ENSG00000227630	722	0.0	ENSG00000227630	LINC01132	False	0.0
ENSG00000227640	1878	0.0	ENSG00000227640	SOX21-AS1	False	0.0
ENSG00000227646	438	0.0	ENSG00000227646	STEAP2-AS1	True	0.0
ENSG00000227659	1224	0.0	ENSG00000227659	CLYBL-AS2	False	0.0
ENSG00000227660	318	0.0	ENSG00000227660	UST-AS1	False	0.0
ENSG00000227673	1378	0.0	ENSG00000227673	ENSG00000227673	False	0.0
ENSG00000227674	2492	0.0	ENSG00000227674	LINC00355	False	0.0
ENSG00000227676	375	0.0	ENSG00000227676	LINC01068	False	0.0
ENSG00000227678	7342	25.0	ENSG00000227678	ENSG00000227678	True	0.0034050667393080904
ENSG00000227681	763	376.0	ENSG00000227681	ENSG00000227681	True	0.4927916120576671
ENSG00000227685	202	0.0	ENSG00000227685	LINC02088	False	0.0
ENSG00000227695	5508	0.0	ENSG00000227695	DNMBP-AS1	False	0.0
ENSG00000227698	1237	166.0	ENSG00000227698	ENSG00000227698	True	0.13419563459983833
ENSG00000227704	8689	0.0	ENSG00000227704	ENSG00000227704	False	0.0
ENSG00000227705	1116	0.0	ENSG00000227705	ENSG00000227705	False	0.0
ENSG00000227706	998	0.0	ENSG00000227706	ENSG00000227706	False	0.0
ENSG00000227708	392	0.0	ENSG00000227708	LINC01850	False	0.0
ENSG00000227712	1420	0.0	ENSG00000227712	ENSG00000227712	False	0.0
ENSG00000227719	1063	0.0	ENSG00000227719	ENSG00000227719	False	0.0
ENSG00000227729	4171	0.0	ENSG00000227729	RD3L	False	0.0
ENSG00000227733	1350	0.0	ENSG00000227733	ENSG00000227733	False	0.0
ENSG00000227740	4086	0.0	ENSG00000227740	LINC02803	False	0.0
ENSG00000227741	3250	0.0	ENSG00000227741	ENSG00000227741	False	0.0
ENSG00000227748	289	0.0	ENSG00000227748	ENSG00000227748	False	0.0
ENSG00000227751	10610	0.0	ENSG00000227751	RCC2-AS1	False	0.0
ENSG00000227757	263	0.0	ENSG00000227757	ENSG00000227757	False	0.0
ENSG00000227764	368	0.0	ENSG00000227764	NTRAS	False	0.0
ENSG00000227769	502	0.0	ENSG00000227769	ENSG00000227769	False	0.0
ENSG00000227773	2861	748.0	ENSG00000227773	ASH1L-IT1	True	0.2614470464872422
ENSG00000227782	16518	4661.0	ENSG00000227782	ENSG00000227782	True	0.2821770190095653
ENSG00000227803	2082	191.0	ENSG00000227803	ENSG00000227803	True	0.09173871277617675
ENSG00000227811	1250	12.0	ENSG00000227811	INKA2-AS1	False	0.0096
ENSG00000227848	4209	0.0	ENSG00000227848	SUCLA2-AS1	False	0.0
ENSG00000227857	1617	0.0	ENSG00000227857	ENSG00000227857	False	0.0
ENSG00000227863	482	0.0	ENSG00000227863	ENSG00000227863	False	0.0
ENSG00000227868	742	0.0	ENSG00000227868	TEX46	False	0.0
ENSG00000227877	514	0.0	ENSG00000227877	MRLN	False	0.0
ENSG00000227885	2677	0.0	ENSG00000227885	ENSG00000227885	False	0.0
ENSG00000227888	827	0.0	ENSG00000227888	FAM66A	False	0.0
ENSG00000227896	5308	0.0	ENSG00000227896	WAPL-DT	False	0.0
ENSG00000227906	1816	28.0	ENSG00000227906	SNAP25-AS1	True	0.015418502202643172
ENSG00000227908	2988	2911.0	ENSG00000227908	IL6ST-DT	True	0.9742302543507363
ENSG00000227911	727	225.0	ENSG00000227911	LINC02344	True	0.30949105914718017
ENSG00000227914	3956	0.0	ENSG00000227914	ENSG00000227914	False	0.0
ENSG00000227920	318	0.0	ENSG00000227920	ENSG00000227920	False	0.0
ENSG00000227925	531	0.0	ENSG00000227925	LINC01655	False	0.0
ENSG00000227929	1186	0.0	ENSG00000227929	SRGAP3-AS3	False	0.0
ENSG00000227933	4643	0.0	ENSG00000227933	ENSG00000227933	False	0.0
ENSG00000227945	4982	0.0	ENSG00000227945	PTPRK-AS1	False	0.0
ENSG00000227946	23716	0.0	ENSG00000227946	INO80D-AS1	False	0.0
ENSG00000227953	5249	0.0	ENSG00000227953	LINC01341	False	0.0
ENSG00000227954	2849	0.0	ENSG00000227954	TARID	False	0.0
ENSG00000227959	785	0.0	ENSG00000227959	EPHA2-AS1	False	0.0
ENSG00000227960	362	156.0	ENSG00000227960	ENSG00000227960	True	0.430939226519337
ENSG00000227963	6602	0.0	ENSG00000227963	RBM15-AS1	False	0.0
ENSG00000228008	503	0.0	ENSG00000228008	ENSG00000228008	False	0.0
ENSG00000228010	1549	0.0	ENSG00000228010	ENSG00000228010	False	0.0
ENSG00000228013	3101	0.0	ENSG00000228013	IL6R-AS1	False	0.0
ENSG00000228016	336	0.0	ENSG00000228016	RAPGEF4-AS1	False	0.0
ENSG00000228022	477	0.0	ENSG00000228022	HCG20	False	0.0
ENSG00000228027	361	0.0	ENSG00000228027	ENSG00000228027	False	0.0
ENSG00000228028	355	0.0	ENSG00000228028	ENSG00000228028	False	0.0
ENSG00000228033	338	0.0	ENSG00000228033	ENSG00000228033	False	0.0
ENSG00000228037	2489	0.0	ENSG00000228037	ENSG00000228037	False	0.0
ENSG00000228043	5277	0.0	ENSG00000228043	SPOPL-DT	False	0.0
ENSG00000228044	319	17.0	ENSG00000228044	ENSG00000228044	True	0.05329153605015674
ENSG00000228049	45496	6901.0	ENSG00000228049	POLR2J2	True	0.15168366449797785
ENSG00000228055	2157	0.0	ENSG00000228055	FAM245A	False	0.0
ENSG00000228058	571	0.0	ENSG00000228058	LINC01736	False	0.0
ENSG00000228060	2602	0.0	ENSG00000228060	PABPC4-AS1	False	0.0
ENSG00000228061	13180	0.0	ENSG00000228061	ENSG00000228061	False	0.0
ENSG00000228063	3057	0.0	ENSG00000228063	LYPLAL1-DT	False	0.0
ENSG00000228065	14505	0.0	ENSG00000228065	LINC01515	False	0.0
ENSG00000228073	937	0.0	ENSG00000228073	ENSG00000228073	False	0.0
ENSG00000228079	757	0.0	ENSG00000228079	ENSG00000228079	False	0.0
ENSG00000228082	202	0.0	ENSG00000228082	SIM1-AS1	False	0.0
ENSG00000228084	2126	0.0	ENSG00000228084	ENSG00000228084	False	0.0
ENSG00000228086	1372	0.0	ENSG00000228086	ENSG00000228086	False	0.0
ENSG00000228107	10671	9257.0	ENSG00000228107	ENSG00000228107	True	0.8674913316465186
ENSG00000228108	1951	0.0	ENSG00000228108	SPTBN1-AS1	False	0.0
ENSG00000228109	4414	0.0	ENSG00000228109	MELTF-AS1	False	0.0
ENSG00000228113	6034	0.0	ENSG00000228113	ENSG00000228113	False	0.0
ENSG00000228115	233	186.0	ENSG00000228115	ENSG00000228115	True	0.7982832618025751
ENSG00000228124	2252	0.0	ENSG00000228124	MDN1-AS1	False	0.0
ENSG00000228126	3814	0.0	ENSG00000228126	FALEC	False	0.0
ENSG00000228135	242	0.0	ENSG00000228135	LINC01494	False	0.0
ENSG00000228137	1824	192.0	ENSG00000228137	ENSG00000228137	True	0.10526315789473684
ENSG00000228140	2948	0.0	ENSG00000228140	EFHD2-AS1	False	0.0
ENSG00000228150	8333	2463.0	ENSG00000228150	ENSG00000228150	True	0.2955718228729149
ENSG00000228157	1608	2.0	ENSG00000228157	ENSG00000228157	False	0.0012437810945273632
ENSG00000228162	1889	0.0	ENSG00000228162	ENSG00000228162	False	0.0
ENSG00000228170	2213	0.0	ENSG00000228170	ENSG00000228170	False	0.0
ENSG00000228172	4909	0.0	ENSG00000228172	ENSG00000228172	False	0.0
ENSG00000228173	462	0.0	ENSG00000228173	ENSG00000228173	False	0.0
ENSG00000228174	1166	0.0	ENSG00000228174	ENSG00000228174	False	0.0
ENSG00000228192	7783	0.0	ENSG00000228192	ZNF691-DT	False	0.0
ENSG00000228201	1209	0.0	ENSG00000228201	ENSG00000228201	False	0.0
ENSG00000228203	2741	0.0	ENSG00000228203	GRASLND	False	0.0
ENSG00000228204	630	0.0	ENSG00000228204	ENSG00000228204	False	0.0
ENSG00000228208	333	0.0	ENSG00000228208	LINC02869	False	0.0
ENSG00000228213	1365	0.0	ENSG00000228213	NLGN1-AS1	False	0.0
ENSG00000228215	356	0.0	ENSG00000228215	LINC02770	False	0.0
ENSG00000228221	802	55.0	ENSG00000228221	LINC00578	True	0.0685785536159601
ENSG00000228222	385	349.0	ENSG00000228222	ENSG00000228222	True	0.9064935064935065
ENSG00000228223	19399	0.0	ENSG00000228223	HCG11	False	0.0
ENSG00000228237	329	0.0	ENSG00000228237	EFCAB14-AS1	False	0.0
ENSG00000228242	12127	0.0	ENSG00000228242	XPC-AS1	False	0.0
ENSG00000228251	432	176.0	ENSG00000228251	ENSG00000228251	True	0.4074074074074074
ENSG00000228253	467912	12369.0	ENSG00000228253	MT-ATP8	True	0.026434457761288447
ENSG00000228261	1226	0.0	ENSG00000228261	ITPRIP-AS1	False	0.0
ENSG00000228262	8415	0.0	ENSG00000228262	LINC01320	True	0.0
ENSG00000228271	500	0.0	ENSG00000228271	LINC02048	False	0.0
ENSG00000228274	6633	1370.0	ENSG00000228274	ENSG00000228274	True	0.2065430423639379
ENSG00000228275	4607	0.0	ENSG00000228275	ARMCX3-AS1	False	0.0
ENSG00000228278	3784	0.0	ENSG00000228278	ORM2	False	0.0
ENSG00000228280	2209	1401.0	ENSG00000228280	ENSG00000228280	True	0.6342236306020824
ENSG00000228288	5424	0.0	ENSG00000228288	PCAT6	False	0.0
ENSG00000228290	465	0.0	ENSG00000228290	TBX18-AS1	False	0.0
ENSG00000228293	2482	0.0	ENSG00000228293	IDH3B-DT	False	0.0
ENSG00000228300	61632	0.0	ENSG00000228300	FAM174C	False	0.0
ENSG00000228302	5708	0.0	ENSG00000228302	ENSG00000228302	False	0.0
ENSG00000228309	202	0.0	ENSG00000228309	LINC01350	False	0.0
ENSG00000228317	3326	0.0	ENSG00000228317	FKTN-AS1	False	0.0
ENSG00000228318	1949	0.0	ENSG00000228318	ENSG00000228318	False	0.0
ENSG00000228322	252	0.0	ENSG00000228322	GLIS3-AS2	False	0.0
ENSG00000228323	4460	0.0	ENSG00000228323	MYADM-AS1	False	0.0
ENSG00000228329	1253	0.0	ENSG00000228329	LINC01890	False	0.0
ENSG00000228334	6037	0.0	ENSG00000228334	ENSG00000228334	False	0.0
ENSG00000228336	208	0.0	ENSG00000228336	OR9H1P	False	0.0
ENSG00000228340	31200	0.0	ENSG00000228340	MIR646HG	False	0.0
ENSG00000228343	812	0.0	ENSG00000228343	ENSG00000228343	False	0.0
ENSG00000228350	2490	0.0	ENSG00000228350	LINC02585	False	0.0
ENSG00000228351	401	0.0	ENSG00000228351	ENSG00000228351	False	0.0
ENSG00000228352	812	0.0	ENSG00000228352	ENSG00000228352	False	0.0
ENSG00000228358	274	2.0	ENSG00000228358	LINC02263	True	0.0072992700729927005
ENSG00000228363	13912	0.0	ENSG00000228363	CHMP3-AS1	False	0.0
ENSG00000228368	2334	1388.0	ENSG00000228368	ENSG00000228368	False	0.5946872322193659
ENSG00000228369	1742	0.0	ENSG00000228369	TXNDC12-AS1	False	0.0
ENSG00000228382	8730	5948.0	ENSG00000228382	ITPKB-IT1	True	0.6813287514318442
ENSG00000228386	4053	0.0	ENSG00000228386	ENSG00000228386	False	0.0
ENSG00000228393	46327	0.0	ENSG00000228393	LINC01004	False	0.0
ENSG00000228395	6742	0.0	ENSG00000228395	ENSG00000228395	False	0.0
ENSG00000228397	3345	0.0	ENSG00000228397	LINC01635	False	0.0
ENSG00000228401	6114	0.0	ENSG00000228401	ENSG00000228401	False	0.0
ENSG00000228403	440	7.0	ENSG00000228403	ENSG00000228403	True	0.015909090909090907
ENSG00000228408	554	369.0	ENSG00000228408	ENSG00000228408	True	0.6660649819494585
ENSG00000228412	3435	0.0	ENSG00000228412	LNC-LBCS	False	0.0
ENSG00000228414	2173	0.0	ENSG00000228414	REL-DT	False	0.0
ENSG00000228417	725	0.0	ENSG00000228417	ENSG00000228417	False	0.0
ENSG00000228421	390	0.0	ENSG00000228421	ENSG00000228421	False	0.0
ENSG00000228423	2187	337.0	ENSG00000228423	ENSG00000228423	True	0.1540923639689072
ENSG00000228427	8471	0.0	ENSG00000228427	ENSG00000228427	False	0.0
ENSG00000228434	6510	0.0	ENSG00000228434	ENSG00000228434	False	0.0
ENSG00000228436	13939	0.0	ENSG00000228436	RRAGC-DT	False	0.0
ENSG00000228437	6302	0.0	ENSG00000228437	LINC02474	False	0.0
ENSG00000228444	1020	772.0	ENSG00000228444	ENSG00000228444	True	0.7568627450980392
ENSG00000228452	370	0.0	ENSG00000228452	C1orf50-AS1	False	0.0
ENSG00000228459	237	0.0	ENSG00000228459	LINC01546	False	0.0
ENSG00000228470	1322	1.0	ENSG00000228470	ENSG00000228470	True	0.0007564296520423601
ENSG00000228474	921002	3.0	ENSG00000228474	OST4	False	3.2573219167819398e-06
ENSG00000228481	1312	0.0	ENSG00000228481	PRKCE-AS1	False	0.0
ENSG00000228484	4177	0.0	ENSG00000228484	ENSG00000228484	False	0.0
ENSG00000228485	2912	1591.0	ENSG00000228485	GRK5-IT1	True	0.5463598901098901
ENSG00000228486	9641	0.0	ENSG00000228486	C2orf92	False	0.0
ENSG00000228487	1070	0.0	ENSG00000228487	ENSG00000228487	False	0.0
ENSG00000228495	6485	0.0	ENSG00000228495	LINC01013	False	0.0
ENSG00000228496	263	263.0	ENSG00000228496	ENSG00000228496	True	1.0
ENSG00000228506	30342	0.0	ENSG00000228506	PNISR-AS1	False	0.0
ENSG00000228509	9763	0.0	ENSG00000228509	ENSG00000228509	False	0.0
ENSG00000228526	6828	0.0	ENSG00000228526	MIR34AHG	True	0.0
ENSG00000228527	439	0.0	ENSG00000228527	ENSG00000228527	False	0.0
ENSG00000228528	491	0.0	ENSG00000228528	ENSG00000228528	False	0.0
ENSG00000228536	2209	0.0	ENSG00000228536	LYPLAL1-AS1	False	0.0
ENSG00000228539	471	0.0	ENSG00000228539	ENSG00000228539	False	0.0
ENSG00000228540	936	683.0	ENSG00000228540	ENSG00000228540	True	0.7297008547008547
ENSG00000228541	4379	0.0	ENSG00000228541	ENSG00000228541	False	0.0
ENSG00000228544	921	0.0	ENSG00000228544	CCDC183-AS1	False	0.0
ENSG00000228548	3707	484.0	ENSG00000228548	ITPKB-AS1	False	0.13056379821958458
ENSG00000228549	268	237.0	ENSG00000228549	ENSG00000228549	True	0.8843283582089553
ENSG00000228553	248	0.0	ENSG00000228553	ENSG00000228553	False	0.0
ENSG00000228554	1611	0.0	ENSG00000228554	ENSG00000228554	False	0.0
ENSG00000228559	216	0.0	ENSG00000228559	ENSG00000228559	False	0.0
ENSG00000228561	207	192.0	ENSG00000228561	ENSG00000228561	True	0.927536231884058
