release	srr	gse	species	platform	ena_assay	biology_group	description	pipeline	isoquant_status	isoquant_cells	isoquant_cells_method	isoquant_transcripts	annotation_status	annotation_method	metadata_resolution
scTHREAD_NAR_release_20260803	SRR35586295	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586296	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586297	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586298	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586299	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586300	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586301	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586302	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586303	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586304	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586305	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586306	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586307	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586308	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586309	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586310	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586311	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586312	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586313	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586314	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586315	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586316	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586317	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586318	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586319	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586320	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586321	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586323	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586324	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586325	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586326	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586327	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586328	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586329	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586330	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586331	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586332	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586333	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586334	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586335	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586336	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586337	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586338	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586339	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586340	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586341	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586342	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586343	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586344	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586345	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586346	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586347	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586348	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586349	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586350	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586351	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586352	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586353	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586354	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586355	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586356	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586357	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586358	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586359	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586360	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586361	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586362	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586363	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586364	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586365	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586366	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR35586367	GSE309071	mouse	ONT	scONT-plate	Developmental atlas	Embryonic endothelial-to-hematopoietic states in AGM and yolk sac	EXCLUDE	done	1	smartseq2_one_well		annotated	computational_v2	
scTHREAD_NAR_release_20260803	SRR36480452	GSE314176	mouse	PacBio	scPacBio	Brain and translation	Isoform-specific single-cell translational profiling of the mouse hippocampus	unclassified	done	14400	min_genes>=200	60686	annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR36480453	GSE314176	mouse	PacBio	scPacBio	Brain and translation	Isoform-specific single-cell translational profiling of the mouse hippocampus	unclassified	done	12730	min_genes>=200	61170	annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR36480454	GSE314176	mouse	PacBio	scPacBio	Brain and translation	Isoform-specific single-cell translational profiling of the mouse hippocampus	unclassified	done	4094	min_genes>=200	8435	annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224853	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224854	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224855	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224856	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224857	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224858	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224859	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224860	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224861	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224862	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224863	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	SRR3224864	GSE76026	mouse	PacBio	scPacBio	Brain cell atlas	Oligodendrocyte progenitors and maturing oligodendrocytes	unclassified	done	1	smartseq2_one_well		annotated	author_cell_type	
scTHREAD_NAR_release_20260803	E6.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	8908	wf_tagged_barcodes	52660	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	E7.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	8125	wf_tagged_barcodes	52575	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	E8.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	10363	wf_tagged_barcodes	51693	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	FJ_E6.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	10000	wf_tagged_barcodes	52557	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	FJ_E7.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	13621	wf_tagged_barcodes	56288	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	FJ_E8.5	OWN_ASE_scONT	mouse	ONT	scONT	Developmental atlas	Forward and reciprocal C57BL/6J–DBA/2J crosses across gastrulation	wf-single-cell+IsoQuant	done	17400	wf_tagged_barcodes	57598	no_celltype_by_design	none (cell_line/method)	
scTHREAD_NAR_release_20260803	A1	benagen_human_ovary	human	ONT	scONT	Tissue dataset	Long-read ovarian transcriptomes across age groups		done	12650	wf_tagged_barcodes	47671	annotated	author_cell_type	
scTHREAD_NAR_release_20260803	Y1	benagen_human_ovary	human	ONT	scONT	Tissue dataset	Long-read ovarian transcriptomes across age groups		done	16271	wf_tagged_barcodes	47065	annotated	author_cell_type	
scTHREAD_NAR_release_20260803	benagen_ovary_Young2_ONT	benagen_human_ovary	human	ONT	scONT	Tissue dataset	Long-read ovarian transcriptomes across age groups		done	16576	wf_tagged_barcodes	40556	annotated	author_cell_type	
