gene	pval	effect	hi_ct	lo_ct	T	qval	sig
DCLRE1B	0.4855144855144855	0.005195240489358155	Erythroid	Monocyte	0.0008616019576376678	1.0	False
MIDN	0.4855144855144855	0.32723404255319144	T cell	Plasma cell	0.0010316547089765605	1.0	False
EMILIN2	0.4855144855144855	0.19077843768418185	Dendritic cell	Plasma cell	0.0001057070336458224	1.0	False
NHS	0.4855144855144855	0.42698412698412697	B cell	Monocyte	0.0028739939304485576	1.0	False
SNRPA	0.4855144855144855	0.6601161784699048	Progenitor	T cell	0.00011663136948498028	1.0	False
CTSL	0.4855144855144855	0.1550834303350171	Monocyte	Erythroid	4.736886649664311e-05	1.0	False
FBXO31	0.4855144855144855	0.13530616043178856	T cell	Erythroid	0.0003256650510136853	1.0	False
ENSG00000290796	0.4855144855144855	0.2525083612040134	Dendritic cell	Plasma cell	5.6618722498616625e-05	1.0	False
CROCCP2	0.4855144855144855	0.2693206045709474	Monocyte	NK	0.0001874575030706163	1.0	False
LINC00877	0.4855144855144855	0.13636363636363635	B cell	Dendritic cell	0.00054704674707569	1.0	False
SS18	0.4855144855144855	0.15067177078928434	Erythroid	Plasma cell	0.00018213452629479033	1.0	False
NR3C1	0.4855144855144855	0.43076351405757674	Progenitor	T cell	0.00040680151445891485	1.0	False
MPO	0.4855144855144855	0.10037348272642388	Monocyte	Progenitor	0.0004414301099486892	1.0	False
ENSG00000254396	0.4855144855144855	0.22731092436974798	Monocyte	Erythroid	0.000929350157482656	1.0	False
HAR1B	0.4855144855144855	0.3610982925703738	T cell	NK	0.0007332011448580399	1.0	False
CMTM3	0.4855144855144855	0.1366318047733977	NK	Monocyte	9.315972226275628e-06	1.0	False
PDS5B	0.4855144855144855	0.09723848090657589	Monocyte	NK	5.0877716197854475e-05	1.0	False
ENSG00000224635	0.4855144855144855	0.20613107822410148	B cell	Erythroid	0.00040798396809882403	1.0	False
SNAPC5	0.4865134865134865	0.5026681815051987	Erythroid	T cell	0.000142896720090232	1.0	False
DNAAF11	0.4865134865134865	0.5426731078904992	Plasma cell	B cell	0.0053665696955194735	1.0	False
LINC01284	0.4865134865134865	0.3420289855072463	Erythroid	NK	4.098586775752101e-05	1.0	False
ANGPTL4	0.4865134865134865	0.22933884297520662	Monocyte	Plasma cell	0.00020076123614797225	1.0	False
NBPF9	0.4865134865134865	0.4063905325443787	NK	Monocyte	0.00015106603941983127	1.0	False
SIRPA	0.4865134865134865	0.15106481024324414	Monocyte	Plasma cell	0.0001962780688551301	1.0	False
GPAT4	0.4865134865134865	0.4853479853479854	Progenitor	Dendritic cell	0.00022848321103070696	1.0	False
CFAP410	0.4865134865134865	0.40582074175824173	Progenitor	Plasma cell	0.0002980484856603482	1.0	False
ENSG00000285783	0.4865134865134865	0.09259259259259262	Plasma cell	Erythroid	0.00016090995221618054	1.0	False
RSPRY1	0.4865134865134865	0.20974025974025973	Progenitor	NK	0.0009138227162129404	1.0	False
MYCBP	0.4865134865134865	0.37986743993371996	Erythroid	Monocyte	0.000335824111485895	1.0	False
GIHCG	0.4865134865134865	0.18129245456214432	Plasma cell	B cell	0.0005434992928029364	1.0	False
MRC1	0.4865134865134865	0.05934065934065935	Monocyte	Dendritic cell	6.219579543693118e-05	1.0	False
BTNL8	0.4865134865134865	0.010533416355334169	Plasma cell	Monocyte	5.9566167687498454e-05	1.0	False
PGLYRP1	0.4875124875124875	0.1300602776995966	Monocyte	Plasma cell	2.1217101643658243e-05	1.0	False
ENSG00000231128	0.4875124875124875	0.11690821256038647	T cell	Monocyte	0.0013402898550724635	1.0	False
XYLB	0.4875124875124875	0.22294247019330937	B cell	Monocyte	0.0002887842447853606	1.0	False
ASB8	0.4875124875124875	0.2695402298850575	Dendritic cell	NK	0.0007933812348606261	1.0	False
ENSG00000247131	0.4875124875124875	0.12457912457912462	Erythroid	Plasma cell	0.004039093355702352	1.0	False
RELA-DT	0.4875124875124875	0.5416666666666667	Plasma cell	T cell	0.0013501162745741817	1.0	False
LINC00663	0.4875124875124875	0.012230919765166381	Plasma cell	B cell	0.0009539004552347373	1.0	False
ATG4C	0.4875124875124875	0.3515981735159817	Dendritic cell	T cell	0.0006745912194037185	1.0	False
TSFM	0.4875124875124875	0.5421522524364478	Monocyte	Progenitor	0.0005231957349460098	1.0	False
TEN1	0.4875124875124875	0.5	Monocyte	Plasma cell	0.003837292315680166	1.0	False
GLYATL1	0.4875124875124875	0.30000000000000004	Progenitor	Monocyte	0.003384262173671541	1.0	False
GCN1	0.4875124875124875	0.1729214587482183	Monocyte	T cell	0.00033857889766663023	1.0	False
ATP1B1	0.4875124875124875	0.1875	Progenitor	B cell	0.0011644739750942107	1.0	False
ZBTB48	0.4875124875124875	0.1872294372294373	Erythroid	Monocyte	0.0035996869837405434	1.0	False
ENSG00000286266	0.4875124875124875	0.1308195459792228	NK	Monocyte	0.0007098138829887471	1.0	False
PTCSC1	0.4875124875124875	0.23627580149319272	T cell	Monocyte	0.0005577600049407105	1.0	False
ELL3	0.4875124875124875	0.2296774193548387	Progenitor	Erythroid	0.0009221520438877055	1.0	False
NLRP2	0.4875124875124875	0.7352614015572859	T cell	Monocyte	0.004583043708347742	1.0	False
KAT6B	0.4875124875124875	0.10093602604180446	Plasma cell	Erythroid	0.00010852845666165828	1.0	False
APLP1	0.4885114885114885	0.11888495004834027	B cell	Monocyte	0.00014590184088085535	1.0	False
ENSG00000289558	0.4885114885114885	0.579386131110269	Plasma cell	Erythroid	0.003522312645119661	1.0	False
CFAP92	0.4885114885114885	0.5218390804597701	Plasma cell	Erythroid	0.0024872266819619218	1.0	False
C17orf58	0.4885114885114885	0.13005693736889423	Erythroid	Monocyte	2.8371158589456976e-05	1.0	False
ZNF512B	0.4885114885114885	0.671875	NK	T cell	0.004663060013156929	1.0	False
MID1IP1	0.4885114885114885	0.09692154915590864	Monocyte	B cell	4.212634137216768e-05	1.0	False
TOMM22	0.4885114885114885	0.3634508348794063	Monocyte	NK	0.001103600820830121	1.0	False
NET1	0.4885114885114885	0.7697887387795811	Progenitor	Plasma cell	0.0007233573699249951	1.0	False
PRKAR2B-AS1	0.4885114885114885	0.03492063492063491	Progenitor	Erythroid	0.00017176368804756675	1.0	False
LINC01754	0.4885114885114885	0.5262569832402235	Plasma cell	Progenitor	0.006648212402747031	1.0	False
DTNA	0.4885114885114885	0.15291501976284583	Monocyte	T cell	0.00025584957734997837	1.0	False
CCBE1	0.4885114885114885	0.3172275393640013	Erythroid	NK	0.0009886000085006733	1.0	False
JAG1	0.4885114885114885	0.41832386363636365	Monocyte	Erythroid	0.0002880198345052915	1.0	False
ENSG00000286536	0.4885114885114885	0.2973245835436648	B cell	Monocyte	0.002933329484819357	1.0	False
RPL18	0.4885114885114885	0.8410419989367357	T cell	Erythroid	0.0012026928933686859	1.0	False
SBK1	0.4885114885114885	0.11994949494949492	T cell	B cell	0.0016446395866038719	1.0	False
PGAM1	0.4885114885114885	0.4603580562659846	Plasma cell	Dendritic cell	0.0020097034472572953	1.0	False
SLC25A40	0.4885114885114885	0.3815789473684211	B cell	Monocyte	0.002525156290328447	1.0	False
RPL13A	0.4885114885114885	0.1058197634147694	B cell	Plasma cell	6.0385640113102164e-05	1.0	False
GPR21	0.4885114885114885	0.5942857142857143	Erythroid	NK	0.0003628226492013867	1.0	False
TMEM176A	0.4885114885114885	0.000522746701785981	Erythroid	Monocyte	0.004257910782583333	1.0	False
NSMCE1	0.4885114885114885	0.2589432719652746	T cell	Dendritic cell	0.0007146913636509388	1.0	False
TSHZ3	0.4885114885114885	0.0037035665345727664	NK	Monocyte	8.044161817086055e-06	1.0	False
CABLES2	0.4885114885114885	0.525974025974026	NK	T cell	0.0006874274573682401	1.0	False
CSF1	0.4885114885114885	0.2687830687830688	Erythroid	Dendritic cell	6.0800285238838124e-05	1.0	False
RIPOR1	0.4885114885114885	0.33636363636363636	T cell	Plasma cell	0.0007104682146852315	1.0	False
POLD1	0.4885114885114885	0.4154684095860567	Plasma cell	Erythroid	0.002013166325772737	1.0	False
TMBIM4	0.4885114885114885	0.3415239363311747	Plasma cell	B cell	0.0002629425215923333	1.0	False
THBS1	0.4885114885114885	0.12278978388998035	Erythroid	Monocyte	0.0008021437551533406	1.0	False
LRRC63	0.4885114885114885	0.35064935064935066	B cell	Monocyte	0.006410121949593424	1.0	False
ANXA3	0.4885114885114885	0.10321100917431192	Monocyte	Erythroid	1.1361939074567221e-05	1.0	False
MFSD13A	0.48951048951048953	0.6620879120879122	Plasma cell	B cell	0.004278133064353308	1.0	False
ENSG00000255340	0.48951048951048953	0.43741182506092086	Plasma cell	B cell	0.002542963222399581	1.0	False
ENSG00000254263	0.48951048951048953	0.2881998779937936	Erythroid	Monocyte	0.0011347787698694196	1.0	False
FADS2	0.48951048951048953	0.4153846153846154	Dendritic cell	Progenitor	0.005558271752999258	1.0	False
TSPAN18	0.48951048951048953	0.34768740031897927	Monocyte	NK	0.0003204060896368589	1.0	False
ENSG00000263033	0.48951048951048953	0.07823691460055099	B cell	Monocyte	7.483051137875642e-05	1.0	False
ENSG00000287965	0.48951048951048953	0.21111111111111114	T cell	Erythroid	0.0002480202197227132	1.0	False
EIF1B-AS1	0.48951048951048953	0.19459459459459455	Dendritic cell	Plasma cell	0.000690742453503199	1.0	False
ENSG00000267749	0.48951048951048953	0.20606380388018508	B cell	Erythroid	1.7690628204889636e-05	1.0	False
PIK3IP1	0.48951048951048953	0.7506265664160401	Plasma cell	NK	0.00012136150816472125	1.0	False
NDUFC2	0.48951048951048953	0.34013278917582257	Dendritic cell	T cell	5.016068218780532e-05	1.0	False
KEAP1	0.48951048951048953	0.45728155339805826	Plasma cell	T cell	0.0008236229790370519	1.0	False
APOBEC3A	0.48951048951048953	0.514775533336032	Monocyte	Plasma cell	1.3147955339191236e-05	1.0	False
FAM72B	0.48951048951048953	0.1923076923076923	Progenitor	Monocyte	0.0005836077848829722	1.0	False
CD300LF	0.48951048951048953	0.03809474177914429	Monocyte	Progenitor	9.220843999697972e-06	1.0	False
ENSG00000267476	0.48951048951048953	0.44362564480471633	Plasma cell	Progenitor	0.00042808598791389314	1.0	False
ENSG00000279342	0.48951048951048953	0.38190476190476186	B cell	Plasma cell	0.00032002720231219615	1.0	False
TEDC2	0.48951048951048953	0.264	B cell	Erythroid	4.3476010558459324e-06	1.0	False
COX20	0.4905094905094905	0.5402298850574713	Erythroid	B cell	4.341090508517154e-05	1.0	False
SLC12A9	0.4905094905094905	0.5100303951367782	B cell	Plasma cell	0.0010236022009472274	1.0	False
GK3	0.4905094905094905	0.04313725490196074	T cell	Monocyte	0.0003261796211868482	1.0	False
ZNF585A	0.4905094905094905	0.23782467532467533	Dendritic cell	Plasma cell	0.0013537765120699575	1.0	False
NUTM2E	0.4905094905094905	0.5297805642633229	Monocyte	B cell	0.00599628246154837	1.0	False
LIM2-AS1	0.4905094905094905	0.32035306334371755	Erythroid	NK	0.01401133603722532	1.0	False
PLCD1	0.4905094905094905	0.04611330698287219	Monocyte	Plasma cell	0.001861812308851976	1.0	False
GRIK1	0.4905094905094905	0.12292291389533971	Monocyte	Progenitor	0.00019104803373482158	1.0	False
DMD	0.4905094905094905	0.6745689655172413	Monocyte	Erythroid	0.0020390224288317064	1.0	False
ZKSCAN2-DT	0.4905094905094905	0.08063063063063058	Monocyte	NK	0.0003365761624882561	1.0	False
ENSG00000237336	0.4905094905094905	0.367484127972115	Monocyte	B cell	0.005016062924424897	1.0	False
ENSG00000290689	0.4905094905094905	0.592948717948718	Erythroid	Monocyte	0.0011011396346944009	1.0	False
HOMER3	0.4905094905094905	0.6232207045291158	Monocyte	Plasma cell	0.00015708832624341832	1.0	False
KCNE3	0.4905094905094905	0.11401422408767636	Erythroid	Monocyte	0.00023122659034131098	1.0	False
ANKRD13A	0.4905094905094905	0.3644925008719916	Plasma cell	T cell	0.000340218781025257	1.0	False
COLEC12	0.4905094905094905	0.3819826659075094	NK	Monocyte	5.7751040545908905e-05	1.0	False
MRPL36	0.4905094905094905	0.3312188245499892	B cell	Dendritic cell	0.0008473318449934564	1.0	False
PRICKLE1	0.4905094905094905	0.37218045112781956	B cell	Plasma cell	0.0072133825829406185	1.0	False
ENSG00000212939	0.4905094905094905	0.27	Erythroid	Plasma cell	0.00029449228626036083	1.0	False
MAML2	0.4915084915084915	0.10853622670507906	T cell	Erythroid	9.428113859078147e-05	1.0	False
ST18	0.4915084915084915	0.03827586206896555	Monocyte	B cell	4.295037154270995e-05	1.0	False
BLOC1S1	0.4915084915084915	0.5301508429458741	NK	Plasma cell	6.381671922595161e-05	1.0	False
MIR99AHG	0.4915084915084915	0.14862038723605203	Dendritic cell	B cell	0.0014683766186160865	1.0	False
MTUS1	0.4915084915084915	0.41618813234891994	Monocyte	Plasma cell	3.5657374955701776e-05	1.0	False
LCN2	0.4915084915084915	0.08722183503784503	Monocyte	Erythroid	0.00020801123844115636	1.0	False
ENSG00000277151	0.4915084915084915	0.33702016916070265	Monocyte	Progenitor	0.0012111381084521481	1.0	False
ENSG00000265907	0.4915084915084915	0.20698625046451136	Monocyte	T cell	8.034790643486418e-06	1.0	False
PSMB4	0.4915084915084915	0.332998839346165	Dendritic cell	NK	0.00020985924582663467	1.0	False
SLC19A2	0.4915084915084915	0.321256038647343	Monocyte	B cell	0.004948517856653703	1.0	False
ZNF263	0.4915084915084915	0.3197982035191337	Monocyte	Plasma cell	0.0010523956148589552	1.0	False
TFAM	0.4915084915084915	0.1413730803974707	Dendritic cell	T cell	0.0005211853548399592	1.0	False
LSM1	0.4915084915084915	0.060416666666666674	Monocyte	T cell	3.38411508394206e-05	1.0	False
DDX19A-DT	0.4915084915084915	0.26785189538642373	Monocyte	Progenitor	0.002515504497500787	1.0	False
FCGR3B	0.4915084915084915	0.5261032071376899	Monocyte	Erythroid	6.151483983996308e-07	1.0	False
BRWD1	0.4915084915084915	0.23691452803912788	Plasma cell	Progenitor	4.112766328206556e-05	1.0	False
CERNA1	0.4915084915084915	0.2121212121212121	Plasma cell	Erythroid	0.0013914406543309539	1.0	False
MRPS16	0.4915084915084915	0.28276429452900037	Plasma cell	Dendritic cell	0.0005602102892410289	1.0	False
LYRM1	0.4915084915084915	0.23624667258207632	B cell	Monocyte	0.002486778160316482	1.0	False
FAM200B	0.4915084915084915	0.3392857142857143	Dendritic cell	NK	0.0006223490943268125	1.0	False
ARMCX4	0.4915084915084915	0.10009859073247118	Erythroid	NK	0.00025945026462761945	1.0	False
PANK4	0.4915084915084915	0.32675906183368864	Erythroid	Monocyte	0.00032648880447701473	1.0	False
ENSG00000286334	0.4915084915084915	0.451048951048951	Erythroid	T cell	0.0010193460562654454	1.0	False
CSRP1-AS1	0.4915084915084915	0.353125	B cell	Plasma cell	0.005281978653362359	1.0	False
ANKRD37	0.4915084915084915	1.0	Erythroid	T cell	0.0023473556087606922	1.0	False
TM2D3	0.4915084915084915	0.2979650071337388	Erythroid	Plasma cell	0.0003772905003652308	1.0	False
CYP4F3	0.4925074925074925	0.23351065315126635	Monocyte	Erythroid	0.00010843645787829396	1.0	False
TTC19	0.4925074925074925	0.23071475266942687	Plasma cell	Monocyte	0.0002441918555703853	1.0	False
POLR3K	0.4925074925074925	0.24089805825242716	Dendritic cell	Plasma cell	0.002765260451921332	1.0	False
RALBP1	0.4925074925074925	0.14721817495008366	NK	T cell	0.00017239768054319075	1.0	False
DPP8	0.4925074925074925	0.22518968531468525	T cell	Plasma cell	0.0001949541320023583	1.0	False
LRRC42	0.4925074925074925	0.3909090909090909	B cell	Monocyte	0.0007041607952714998	1.0	False
CHN2-AS1	0.4925074925074925	0.05832076420311716	Monocyte	Erythroid	0.0001232544981434202	1.0	False
ENSG00000290460	0.4925074925074925	0.23076923076923078	Plasma cell	B cell	0.0015230454099007412	1.0	False
SAP30	0.4925074925074925	0.2990030141432877	Monocyte	T cell	0.005372687028744374	1.0	False
ENSG00000265205	0.4925074925074925	0.8067855089131685	T cell	Erythroid	0.0006602001188248481	1.0	False
SYCP3	0.4925074925074925	0.3374384236453202	Monocyte	Erythroid	0.0016441271460211485	1.0	False
UBE2D4	0.4925074925074925	0.23691860465116277	Erythroid	Progenitor	0.0029137014838190663	1.0	False
CDK5RAP1	0.4925074925074925	0.1449293295935764	Erythroid	Plasma cell	0.0002556522141260979	1.0	False
PAFAH1B2	0.4925074925074925	0.4827598563097403	Progenitor	T cell	0.00018385215589979392	1.0	False
ZNF35	0.4925074925074925	0.4201977401129944	Erythroid	B cell	0.004947030604529549	1.0	False
SNRPE	0.4925074925074925	0.3200803212851406	Erythroid	Monocyte	0.0022047625954448157	1.0	False
LINC02055	0.4925074925074925	0.2111436950146628	B cell	Monocyte	0.00014043427413650277	1.0	False
TNFRSF1A	0.4925074925074925	0.4	Progenitor	Plasma cell	0.00041521738840052556	1.0	False
ENSG00000275437	0.4925074925074925	0.5833333333333333	Erythroid	NK	0.0001429419363320132	1.0	False
NAGA	0.4925074925074925	0.7407407407407407	Dendritic cell	NK	0.0004990683613934738	1.0	False
CCR2	0.4935064935064935	0.1348837209302325	Monocyte	Dendritic cell	0.00013691647012360942	1.0	False
EIF4A1	0.4935064935064935	0.6944366432631227	T cell	Progenitor	6.947098962365047e-05	1.0	False
LINC02397	0.4935064935064935	0.40341716919154774	Dendritic cell	B cell	4.802546369375759e-06	1.0	False
ADD3-AS1	0.4935064935064935	0.35102040816326524	Progenitor	Plasma cell	0.0002475572583443938	1.0	False
SLC24A3	0.4935064935064935	0.16435643564356428	B cell	T cell	0.00034871368002144644	1.0	False
CD1D	0.4935064935064935	0.5602409638554218	B cell	Monocyte	2.452143878415754e-07	1.0	False
KCTD9	0.4935064935064935	0.3312011850255858	Dendritic cell	Erythroid	0.0006993745484171201	1.0	False
MS4A4E	0.4935064935064935	0.4166666666666667	Dendritic cell	Plasma cell	0.00017877274970647643	1.0	False
RGL4	0.4935064935064935	0.0758928571428571	Plasma cell	NK	0.002797190873155713	1.0	False
ENSG00000237461	0.4935064935064935	0.48436308161708624	Erythroid	Monocyte	0.0067704134340991085	1.0	False
ZNF684	0.4935064935064935	0.4835695876288659	Monocyte	Progenitor	0.004103000868364588	1.0	False
CIC	0.4935064935064935	0.48062015503875966	B cell	Plasma cell	0.002569985717525304	1.0	False
SYT17	0.4935064935064935	0.007775768535262295	B cell	Monocyte	2.3545810729355034e-05	1.0	False
RNASEL	0.4935064935064935	0.19822723609991943	Erythroid	Monocyte	0.001403574704542717	1.0	False
POLR3G	0.4935064935064935	0.04451542070066883	Erythroid	Plasma cell	0.0002336583009660595	1.0	False
MED7	0.4935064935064935	0.47459324155193994	Erythroid	Monocyte	0.004839101923908656	1.0	False
KIF3A	0.4935064935064935	0.40561728046923473	Plasma cell	B cell	0.0022093765699456205	1.0	False
PYROXD2	0.4935064935064935	0.41758241758241754	B cell	Plasma cell	0.0009357659901838003	1.0	False
PPARG	0.4935064935064935	0.09464285714285714	Erythroid	Plasma cell	0.00042197782377861284	1.0	False
FUCA1	0.4935064935064935	0.2639064209374737	B cell	Monocyte	0.0005316962023606893	1.0	False
PPIA	0.4935064935064935	0.30753631503554457	B cell	Erythroid	2.2171567669933292e-05	1.0	False
CUEDC1	0.4935064935064935	0.06527596697088223	Dendritic cell	Monocyte	0.0004074315514993481	1.0	False
SPHK2	0.4935064935064935	0.32533603121838417	Monocyte	Plasma cell	0.00022334734823979208	1.0	False
STYK1	0.4945054945054945	0.3915254237288136	Erythroid	T cell	0.002155281552355157	1.0	False
CYFIP1	0.4945054945054945	0.17121314808539484	NK	Plasma cell	0.00016917456871811271	1.0	False
SUCLA2	0.4945054945054945	0.2579785556606749	Monocyte	Progenitor	0.0002893806359392451	1.0	False
PSTK	0.4945054945054945	0.354052573932092	Plasma cell	Monocyte	0.0025746190628162602	1.0	False
SLCO5A1	0.4945054945054945	0.2138461538461539	Plasma cell	Monocyte	0.0026117033840532457	1.0	False
ENSG00000260060	0.4945054945054945	0.2683109118086697	B cell	Monocyte	0.0001598021509597677	1.0	False
DOCK1	0.4945054945054945	0.12016784683975876	Dendritic cell	Monocyte	0.00224586355861215	1.0	False
RCE1	0.4945054945054945	0.46003996003996006	Erythroid	Monocyte	0.0012984597247990125	1.0	False
ENSG00000232063	0.4945054945054945	0.4207317073170731	Monocyte	Plasma cell	0.00014947363456863143	1.0	False
IQGAP1	0.4945054945054945	0.27937380123025024	B cell	Plasma cell	6.158385462500235e-05	1.0	False
VAV3-AS1	0.4945054945054945	0.009884746318854887	Monocyte	B cell	8.480133194857584e-05	1.0	False
CD96	0.4945054945054945	0.36274143985952584	Erythroid	T cell	0.00040563973043815073	1.0	False
TIGD7	0.4945054945054945	0.29297658862876247	B cell	Monocyte	0.013057992631640708	1.0	False
NFATC3	0.4945054945054945	0.1342706687730384	Progenitor	NK	0.00019324766144709037	1.0	False
LINC01063	0.4945054945054945	0.49803921568627446	Monocyte	Plasma cell	0.0008545383186796728	1.0	False
ANGEL2	0.4945054945054945	0.4414715719063545	Dendritic cell	Monocyte	0.0015013307163564496	1.0	False
MLLT1	0.4945054945054945	0.43492063492063493	Erythroid	T cell	0.0014782911706487836	1.0	False
LINC02910	0.4945054945054945	0.1004497751124438	T cell	Monocyte	6.884569662375561e-08	1.0	False
ENSG00000279738	0.4945054945054945	0.1222222222222222	Plasma cell	NK	2.044973725058048e-05	1.0	False
GGTA1	0.4945054945054945	0.1690265486725664	Erythroid	Dendritic cell	0.0006627731616872087	1.0	False
RPP14	0.4945054945054945	0.36127443190846975	NK	Plasma cell	0.0005267635433015018	1.0	False
ZNF630	0.4945054945054945	0.25277777777777777	Plasma cell	Progenitor	0.002041974177082972	1.0	False
MGMT	0.4945054945054945	0.22309606769537083	Plasma cell	Progenitor	0.00031482503212350104	1.0	False
KIF11	0.4945054945054945	0.4158102766798419	NK	Progenitor	0.0015560083792179563	1.0	False
PELO	0.4945054945054945	0.606280193236715	T cell	Plasma cell	1.3045944230602297e-06	1.0	False
PLCXD1	0.4945054945054945	0.44624447717231225	Plasma cell	B cell	0.0006729554505170801	1.0	False
STAB1	0.4945054945054945	0.33655256723716376	Progenitor	Monocyte	5.342922245691231e-05	1.0	False
DCC	0.4945054945054945	0.6232876712328768	Monocyte	B cell	0.0006027767960088636	1.0	False
DOCK2	0.4955044955044955	0.21016156618250853	Progenitor	Plasma cell	6.109611239246667e-05	1.0	False
C1GALT1C1	0.4955044955044955	0.19576719576719576	Monocyte	Dendritic cell	0.004623906454847781	1.0	False
ACP6	0.4955044955044955	0.19117647058823528	T cell	Erythroid	0.0011756752291815443	1.0	False
DNAJB13	0.4955044955044955	0.33766233766233766	Plasma cell	NK	0.00014345527727850922	1.0	False
HPF1	0.4955044955044955	0.2912133152973005	Dendritic cell	NK	8.793811841493722e-05	1.0	False
CA11	0.4955044955044955	0.9	Erythroid	T cell	0.0006719423067669968	1.0	False
ENSG00000289614	0.4955044955044955	0.19649881982690798	Monocyte	B cell	0.0035484299325257	1.0	False
ZNF492	0.4955044955044955	0.09042809042809047	Erythroid	Monocyte	0.0018085047229224576	1.0	False
BBC3	0.4955044955044955	0.3083333333333333	Plasma cell	T cell	0.0008125471925147139	1.0	False
ENSG00000272144	0.4955044955044955	0.27222222222222225	T cell	B cell	0.008022499640996751	1.0	False
PIDD1	0.4955044955044955	0.42197802197802203	Erythroid	B cell	0.0029957363008926833	1.0	False
CLEC10A	0.4955044955044955	0.19109349038445722	Monocyte	Dendritic cell	0.0009119212008030198	1.0	False
EPN1	0.4955044955044955	0.29670329670329676	Plasma cell	Progenitor	0.0007766433783947015	1.0	False
SLC44A5	0.4955044955044955	0.2300033189512114	B cell	Monocyte	0.00518463829828867	1.0	False
MMP25-AS1	0.4955044955044955	0.40350877192982454	B cell	Plasma cell	0.0003310849079366079	1.0	False
PLTP	0.4955044955044955	0.25462962962962965	Monocyte	Erythroid	0.0011241424674444946	1.0	False
ENSG00000290835	0.4965034965034965	0.5583705911574763	B cell	Plasma cell	0.0039844286486186015	1.0	False
FAM53C	0.4965034965034965	0.6525114155251142	Progenitor	Plasma cell	0.00109671601762647	1.0	False
LINC00528	0.4965034965034965	0.1170658682634731	Monocyte	NK	0.0006895403003966394	1.0	False
TRIM3	0.4965034965034965	0.3817391304347826	Monocyte	Plasma cell	0.0008622380723517186	1.0	False
ZNF443	0.4965034965034965	0.41776729559748427	Plasma cell	Monocyte	5.9999153910236335e-05	1.0	False
TRAPPC2L	0.4965034965034965	0.4198137802607076	Dendritic cell	NK	0.0001722875443196543	1.0	False
ENSG00000248571	0.4965034965034965	0.1388888888888889	Plasma cell	B cell	0.00011383522945021715	1.0	False
AQP11	0.4965034965034965	0.4590336134453782	Plasma cell	Progenitor	0.0022832553563458865	1.0	False
CEP19	0.4965034965034965	0.16731039325842695	T cell	Erythroid	0.006139950539568345	1.0	False
GPX4	0.4965034965034965	0.20217201806773238	B cell	Dendritic cell	0.00010087733315856077	1.0	False
TWNK	0.4965034965034965	0.592741935483871	Erythroid	Plasma cell	1.547502890518133e-05	1.0	False
ENSG00000287121	0.4965034965034965	0.28235294117647064	Plasma cell	B cell	0.0003410263669714884	1.0	False
TARM1	0.4965034965034965	0.047619047619047616	Monocyte	T cell	4.8564067958466566e-08	1.0	False
INO80E	0.4965034965034965	0.23412038576654476	Monocyte	Dendritic cell	0.0012369358481350446	1.0	False
PART1	0.4965034965034965	0.2313777191825972	Plasma cell	B cell	0.0003983396540922821	1.0	False
NAT1	0.4965034965034965	0.4560975609756097	T cell	Erythroid	0.00018036587777162132	1.0	False
ENSG00000286602	0.4965034965034965	0.04497354497354494	Plasma cell	Erythroid	1.3778659611992962e-05	1.0	False
ZNF559	0.4965034965034965	0.39680082559339525	NK	Progenitor	0.002062155724372228	1.0	False
TNFRSF12A	0.4965034965034965	0.17328811369509045	Monocyte	Erythroid	0.0011140114960712965	1.0	False
BAZ1B	0.4965034965034965	0.14897740750383293	NK	Dendritic cell	0.000585975622907505	1.0	False
BFSP2	0.4965034965034965	0.2891229718555528	B cell	Plasma cell	1.4576179157234164e-06	1.0	False
NAP1L5	0.4965034965034965	0.6902173913043479	Dendritic cell	Erythroid	0.0018634192372868048	1.0	False
RPL23	0.4965034965034965	0.6372682926829267	Plasma cell	Erythroid	0.0019650277373274086	1.0	False
KMT2B	0.4965034965034965	0.5654739246288543	NK	Plasma cell	0.0007972050907064587	1.0	False
LINC02244	0.4965034965034965	0.11732229123533472	Erythroid	Plasma cell	0.0013575135897401663	1.0	False
ENSG00000291181	0.4965034965034965	0.25864184359329995	Plasma cell	Progenitor	0.0001966237964177176	1.0	False
LINC02656	0.4965034965034965	0.00219780219780219	T cell	Monocyte	9.019399601117051e-05	1.0	False
E4F1	0.4965034965034965	0.7051282051282052	Plasma cell	Progenitor	0.0003014769441746358	1.0	False
PCCB	0.4975024975024975	0.41686795491143325	Erythroid	Monocyte	0.0028079995835186954	1.0	False
EXO5	0.4975024975024975	0.2524509803921569	Progenitor	Erythroid	0.005660817895028677	1.0	False
ZNF608	0.4975024975024975	0.15645973154362414	Progenitor	B cell	0.0023319643008380482	1.0	False
SIPA1	0.4975024975024975	0.2762114537444934	B cell	Dendritic cell	0.00041339553086027284	1.0	False
SAXO2	0.4975024975024975	0.26906318082788677	Monocyte	T cell	0.0017696017300268402	1.0	False
CSRP2	0.4975024975024975	0.3328671328671328	Monocyte	NK	0.00030155328947010574	1.0	False
NTN1	0.4975024975024975	0.3924418604651163	NK	Plasma cell	0.0030797681652944817	1.0	False
GNL3	0.4975024975024975	0.30966545170528503	B cell	Plasma cell	0.0002367679251470346	1.0	False
ZNF350	0.4975024975024975	0.2787878787878788	Progenitor	Monocyte	0.0002995639054676588	1.0	False
ENSG00000251139	0.4975024975024975	0.16844199664099502	Monocyte	T cell	7.966070111659205e-06	1.0	False
