release_candidate	srr	gse	species	platform	isoquant_cells	isoquant_transcripts_documented	isoquant_transcripts_registry	isoquant_path_registry	isoquant_path_resolved	isoquant_dir_available	isoquant_search_dir	isoquant_file_stem	gene_counts_available	gene_counts_path	gene_counts_bytes	transcript_counts_available	transcript_counts_path	transcript_counts_bytes	read_assignments_available	read_assignments_path	read_assignments_bytes	transcript_models_available	transcript_models_path	transcript_models_bytes	extended_annotation_available	extended_annotation_path	extended_annotation_bytes	discovered_transcript_counts_available	discovered_transcript_counts_path	discovered_transcript_counts_bytes	diu_available	diu_path	diu_bytes	apa_available	apa_path	apa_bytes	junction_available	junction_path	junction_bytes	ase_available	ase_path	ase_bytes	file_contract_status
scTHREAD_NAR_release_20260803	SRR32322924	GSE289428	human	ONT	1	False		data/isoquant_smartseq2/GSE289428	data/isoquant_smartseq2/GSE289428	True	data/isoquant_smartseq2/GSE289428		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR32370261	GSE289790	human	ONT	2030	True	52044	data/isoquant/GSE289790/SRR32370261	data/isoquant/GSE289790/SRR32370261	True	data/isoquant/GSE289790/SRR32370261/SRR32370261	SRR32370261	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.gene_counts.tsv	842664	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.transcript_counts.tsv	4780813	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.read_assignments.tsv.gz	1089679745	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.transcript_models.gtf	261655176	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.extended_annotation.gtf	1361302058	True	data/isoquant/GSE289790/SRR32370261/SRR32370261/SRR32370261.discovered_transcript_counts.tsv	1588929	True	results/paper1/f2_grammar/agg_diu/SRR32370261.diu.parquet	642830	True	results/paper1/f2_grammar/agg_apa/SRR32370261.apa.parquet	2770919	True	results/paper1/f2_grammar/agg_jct/SRR32370261.jct_ct.parquet	12642785	True	results/paper1/f2_grammar/agg_ase_ct/SRR32370261.ase_ct.parquet	237884	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32370262	GSE289790	human	ONT	1985	True	56929	data/isoquant/GSE289790/SRR32370262	data/isoquant/GSE289790/SRR32370262	True	data/isoquant/GSE289790/SRR32370262/SRR32370262	SRR32370262	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.gene_counts.tsv	846003	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.transcript_counts.tsv	4789646	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.read_assignments.tsv.gz	1912315634	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.transcript_models.gtf	283161356	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.extended_annotation.gtf	1366322627	True	data/isoquant/GSE289790/SRR32370262/SRR32370262/SRR32370262.discovered_transcript_counts.tsv	1863923	True	results/paper1/f2_grammar/agg_diu/SRR32370262.diu.parquet	699267	True	results/paper1/f2_grammar/agg_apa/SRR32370262.apa.parquet	2904437	True	results/paper1/f2_grammar/agg_jct/SRR32370262.jct_ct.parquet	15562490	True	results/paper1/f2_grammar/agg_ase_ct/SRR32370262.ase_ct.parquet	61361	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771574	GSE292324	human	PacBio	8104	True	58401	data/isoquant_pacbio/GSE292324/SRR32771574	data/isoquant_pacbio/GSE292324/SRR32771574	True	data/isoquant_pacbio/GSE292324/SRR32771574	SRR32771574	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.gene_counts.tsv	849407	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.transcript_counts.tsv	4791377	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.read_assignments.tsv.gz	2422747839	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.transcript_models.gtf	361139093	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.extended_annotation.gtf	1462243766	True	data/isoquant_pacbio/GSE292324/SRR32771574/SRR32771574.discovered_transcript_counts.tsv	9640564	True	results/paper1/f2_grammar/agg_diu/SRR32771574.diu.parquet	1316624	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771575	GSE292324	human	PacBio	8097	True	56077	data/isoquant_pacbio/GSE292324/SRR32771575	data/isoquant_pacbio/GSE292324/SRR32771575	True	data/isoquant_pacbio/GSE292324/SRR32771575	SRR32771575	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.gene_counts.tsv	847959	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.transcript_counts.tsv	4787644	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.read_assignments.tsv.gz	2113976130	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.transcript_models.gtf	345619618	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.extended_annotation.gtf	1458216859	True	data/isoquant_pacbio/GSE292324/SRR32771575/SRR32771575.discovered_transcript_counts.tsv	9448846	True	results/paper1/f2_grammar/agg_diu/SRR32771575.diu.parquet	1128453	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771576	GSE292324	human	PacBio	7371	True	60257	data/isoquant_pacbio/GSE292324/SRR32771576	data/isoquant_pacbio/GSE292324/SRR32771576	True	data/isoquant_pacbio/GSE292324/SRR32771576	SRR32771576	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.gene_counts.tsv	849048	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.transcript_counts.tsv	4791215	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.read_assignments.tsv.gz	2294101519	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.transcript_models.gtf	354217893	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.extended_annotation.gtf	1456486561	True	data/isoquant_pacbio/GSE292324/SRR32771576/SRR32771576.discovered_transcript_counts.tsv	9339950	True	results/paper1/f2_grammar/agg_diu/SRR32771576.diu.parquet	1357042	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771577	GSE292324	human	PacBio	7367	True	58328	data/isoquant_pacbio/GSE292324/SRR32771577	data/isoquant_pacbio/GSE292324/SRR32771577	True	data/isoquant_pacbio/GSE292324/SRR32771577	SRR32771577	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.gene_counts.tsv	848139	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.transcript_counts.tsv	4788474	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.read_assignments.tsv.gz	2104464951	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.transcript_models.gtf	342321572	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.extended_annotation.gtf	1454347960	True	data/isoquant_pacbio/GSE292324/SRR32771577/SRR32771577.discovered_transcript_counts.tsv	9253356	True	results/paper1/f2_grammar/agg_diu/SRR32771577.diu.parquet	1296329	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771578	GSE292324	human	PacBio	5187	True	52957	data/isoquant_pacbio/GSE292324/SRR32771578	data/isoquant_pacbio/GSE292324/SRR32771578	True	data/isoquant_pacbio/GSE292324/SRR32771578	SRR32771578	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.gene_counts.tsv	850823	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.transcript_counts.tsv	4789903	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.read_assignments.tsv.gz	2142958558	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.transcript_models.gtf	346208292	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.extended_annotation.gtf	1483103884	True	data/isoquant_pacbio/GSE292324/SRR32771578/SRR32771578.discovered_transcript_counts.tsv	11178488	True	results/paper1/f2_grammar/agg_diu/SRR32771578.diu.parquet	955146	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771579	GSE292324	human	PacBio	7425	True	53164	data/isoquant_pacbio/GSE292324/SRR32771579	data/isoquant_pacbio/GSE292324/SRR32771579	True	data/isoquant_pacbio/GSE292324/SRR32771579	SRR32771579	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.gene_counts.tsv	851439	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.transcript_counts.tsv	4792096	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.read_assignments.tsv.gz	2260314143	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.transcript_models.gtf	352430029	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.extended_annotation.gtf	1485284526	True	data/isoquant_pacbio/GSE292324/SRR32771579/SRR32771579.discovered_transcript_counts.tsv	11265010	True	results/paper1/f2_grammar/agg_diu/SRR32771579.diu.parquet	1027855	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771580	GSE292324	human	PacBio	5195	True	50698	data/isoquant_pacbio/GSE292324/SRR32771580	data/isoquant_pacbio/GSE292324/SRR32771580	True	data/isoquant_pacbio/GSE292324/SRR32771580	SRR32771580	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.gene_counts.tsv	848460	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.transcript_counts.tsv	4784817	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.read_assignments.tsv.gz	1734274915	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.transcript_models.gtf	332247032	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.extended_annotation.gtf	1477090691	True	data/isoquant_pacbio/GSE292324/SRR32771580/SRR32771580.discovered_transcript_counts.tsv	10841662	True	results/paper1/f2_grammar/agg_diu/SRR32771580.diu.parquet	904695	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR32771581	GSE292324	human	PacBio	6761	True	50119	data/isoquant_pacbio/GSE292324/SRR32771581	data/isoquant_pacbio/GSE292324/SRR32771581	True	data/isoquant_pacbio/GSE292324/SRR32771581	SRR32771581	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.gene_counts.tsv	848332	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.transcript_counts.tsv	4785224	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.read_assignments.tsv.gz	1740248082	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.transcript_models.gtf	333550802	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.extended_annotation.gtf	1477034522	True	data/isoquant_pacbio/GSE292324/SRR32771581/SRR32771581.discovered_transcript_counts.tsv	10810157	True	results/paper1/f2_grammar/agg_diu/SRR32771581.diu.parquet	938553	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259865	GSE295352	mouse	ONT	2754	True	29400	data/isoquant/GSE295352/SRR33259865	data/isoquant/GSE295352/SRR33259865	True	data/isoquant/GSE295352/SRR33259865/SRR33259865	SRR33259865	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.gene_counts.tsv	838415	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.transcript_counts.tsv	3047158	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.read_assignments.tsv.gz	1182900007	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.transcript_models.gtf	215407992	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.extended_annotation.gtf	803295807	True	data/isoquant/GSE295352/SRR33259865/SRR33259865/SRR33259865.discovered_transcript_counts.tsv	1971726	True	results/paper1/f2_grammar/agg_diu/SRR33259865.diu.parquet	777279	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259866	GSE295352	mouse	ONT	2647	True	27887	data/isoquant/GSE295352/SRR33259866	data/isoquant/GSE295352/SRR33259866	True	data/isoquant/GSE295352/SRR33259866/SRR33259866	SRR33259866	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.gene_counts.tsv	833006	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.transcript_counts.tsv	3038907	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.read_assignments.tsv.gz	502338144	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.transcript_models.gtf	202534770	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.extended_annotation.gtf	793634097	True	data/isoquant/GSE295352/SRR33259866/SRR33259866/SRR33259866.discovered_transcript_counts.tsv	1531821	True	results/paper1/f2_grammar/agg_diu/SRR33259866.diu.parquet	702873	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259867	GSE295352	mouse	ONT	6786	True	11263	data/isoquant/GSE295352/SRR33259867	data/isoquant/GSE295352/SRR33259867	True	data/isoquant/GSE295352/SRR33259867/SRR33259867	SRR33259867	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.gene_counts.tsv	817156	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.transcript_counts.tsv	3017949	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.read_assignments.tsv.gz	30939267	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.transcript_models.gtf	67980878	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.extended_annotation.gtf	763541777	True	data/isoquant/GSE295352/SRR33259867/SRR33259867/SRR33259867.discovered_transcript_counts.tsv	311640	True	results/paper1/f2_grammar/agg_diu/SRR33259867.diu.parquet	112506	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432392	GSE295352	mouse	ONT	3552	True	34890	data/isoquant/GSE295352/SRR35432392	data/isoquant/GSE295352/SRR35432392	True	data/isoquant/GSE295352/SRR35432392/SRR35432392	SRR35432392	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.gene_counts.tsv	841848	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.transcript_counts.tsv	3054973	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.read_assignments.tsv.gz	1543755160	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.transcript_models.gtf	239413722	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.extended_annotation.gtf	806565651	True	data/isoquant/GSE295352/SRR35432392/SRR35432392/SRR35432392.discovered_transcript_counts.tsv	2212193	True	results/paper1/f2_grammar/agg_diu/SRR35432392.diu.parquet	1038668	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432393	GSE295352	mouse	ONT	3839	True	33981	data/isoquant/GSE295352/SRR35432393	data/isoquant/GSE295352/SRR35432393	True	data/isoquant/GSE295352/SRR35432393/SRR35432393	SRR35432393	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.gene_counts.tsv	841300	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.transcript_counts.tsv	3053872	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.read_assignments.tsv.gz	1409939486	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.transcript_models.gtf	238332062	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.extended_annotation.gtf	806311246	True	data/isoquant/GSE295352/SRR35432393/SRR35432393/SRR35432393.discovered_transcript_counts.tsv	2135330	True	results/paper1/f2_grammar/agg_diu/SRR35432393.diu.parquet	996403	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432394	GSE295352	mouse	ONT	3372	True	14349	data/isoquant/GSE295352/SRR35432394	data/isoquant/GSE295352/SRR35432394	True	data/isoquant/GSE295352/SRR35432394/SRR35432394	SRR35432394	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.gene_counts.tsv	820018	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.transcript_counts.tsv	3020557	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.read_assignments.tsv.gz	46478600	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.transcript_models.gtf	83591661	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.extended_annotation.gtf	765256202	True	data/isoquant/GSE295352/SRR35432394/SRR35432394/SRR35432394.discovered_transcript_counts.tsv	412639	True	results/paper1/f2_grammar/agg_diu/SRR35432394.diu.parquet	298273	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259246	GSE295353	mouse	ONT	26635	True	35253	data/isoquant/GSE295353/SRR33259246	data/isoquant/GSE295353/SRR33259246	True	data/isoquant/GSE295353/SRR33259246/SRR33259246	SRR33259246	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.gene_counts.tsv	833852	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.transcript_counts.tsv	3036457	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.read_assignments.tsv.gz	450299796	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.transcript_models.gtf	215506951	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.extended_annotation.gtf	779879427	True	data/isoquant/GSE295353/SRR33259246/SRR33259246/SRR33259246.discovered_transcript_counts.tsv	1241157	True	results/paper1/f2_grammar/agg_diu/SRR33259246.diu.parquet	797042	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259247	GSE295353	mouse	ONT	45303	True	32369	data/isoquant/GSE295353/SRR33259247	data/isoquant/GSE295353/SRR33259247	True	data/isoquant/GSE295353/SRR33259247/SRR33259247	SRR33259247	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.gene_counts.tsv	830951	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.transcript_counts.tsv	3031056	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.read_assignments.tsv.gz	347239259	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.transcript_models.gtf	198512815	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.extended_annotation.gtf	772192846	True	data/isoquant/GSE295353/SRR33259247/SRR33259247/SRR33259247.discovered_transcript_counts.tsv	985553	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33259248	GSE295353	mouse	ONT	1554	True	5155	data/isoquant/GSE295353/SRR33259248	data/isoquant/GSE295353/SRR33259248	True	data/isoquant/GSE295353/SRR33259248/SRR33259248	SRR33259248	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.gene_counts.tsv	810881	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.transcript_counts.tsv	3014117	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.read_assignments.tsv.gz	6214822	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.transcript_models.gtf	31185273	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.extended_annotation.gtf	759971094	True	data/isoquant/GSE295353/SRR33259248/SRR33259248/SRR33259248.discovered_transcript_counts.tsv	94958	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432458	GSE295353	mouse	ONT	6398	True	41857	data/isoquant/GSE295353/SRR35432458	data/isoquant/GSE295353/SRR35432458	True	data/isoquant/GSE295353/SRR35432458/SRR35432458	SRR35432458	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.gene_counts.tsv	842396	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.transcript_counts.tsv	3050491	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.read_assignments.tsv.gz	1084957680	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.transcript_models.gtf	259556623	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.extended_annotation.gtf	801755253	True	data/isoquant/GSE295353/SRR35432458/SRR35432458/SRR35432458.discovered_transcript_counts.tsv	2223326	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432459	GSE295353	mouse	ONT	9513	True	40489	data/isoquant/GSE295353/SRR35432459	data/isoquant/GSE295353/SRR35432459	True	data/isoquant/GSE295353/SRR35432459/SRR35432459	SRR35432459	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.gene_counts.tsv	838936	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.transcript_counts.tsv	3044449	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.read_assignments.tsv.gz	850056042	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.transcript_models.gtf	244855958	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.extended_annotation.gtf	791421206	True	data/isoquant/GSE295353/SRR35432459/SRR35432459/SRR35432459.discovered_transcript_counts.tsv	1778126	True	results/paper1/f2_grammar/agg_diu/SRR35432459.diu.parquet	853589	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR35432460	GSE295353	mouse	ONT	1560	True	4972	data/isoquant/GSE295353/SRR35432460	data/isoquant/GSE295353/SRR35432460	True	data/isoquant/GSE295353/SRR35432460/SRR35432460	SRR35432460	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.gene_counts.tsv	810158	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.transcript_counts.tsv	3013947	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.read_assignments.tsv.gz	4899371	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.transcript_models.gtf	30168848	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.extended_annotation.gtf	760021938	True	data/isoquant/GSE295353/SRR35432460/SRR35432460/SRR35432460.discovered_transcript_counts.tsv	95528	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33369385	GSE295932	human	ONT	2911	True	38373	data/isoquant/GSE295932/SRR33369385	data/isoquant/GSE295932/SRR33369385	True	data/isoquant/GSE295932/SRR33369385/SRR33369385	SRR33369385	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.gene_counts.tsv	831917	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.transcript_counts.tsv	4765699	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.read_assignments.tsv.gz	274515368	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.transcript_models.gtf	227399610	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.extended_annotation.gtf	1358968471	True	data/isoquant/GSE295932/SRR33369385/SRR33369385/SRR33369385.discovered_transcript_counts.tsv	1197005	False		0	False		0	False		0	True	results/paper1/f2_grammar/agg_ase_ct/SRR33369385.ase_ct.parquet	189526	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33369386	GSE295932	human	ONT	5362	True	8157	data/isoquant/GSE295932/SRR33369386	data/isoquant/GSE295932/SRR33369386	True	data/isoquant/GSE295932/SRR33369386/SRR33369386	SRR33369386	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.gene_counts.tsv	814835	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.transcript_counts.tsv	4748338	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.read_assignments.tsv.gz	16721273	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.transcript_models.gtf	60677279	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.extended_annotation.gtf	1340795910	True	data/isoquant/GSE295932/SRR33369386/SRR33369386/SRR33369386.discovered_transcript_counts.tsv	264109	False		0	False		0	False		0	True	results/paper1/f2_grammar/agg_ase_ct/SRR33369386.ase_ct.parquet	57173	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33369387	GSE295932	human	ONT	5968	True	41459	data/isoquant/GSE295932/SRR33369387	data/isoquant/GSE295932/SRR33369387	True	data/isoquant/GSE295932/SRR33369387/SRR33369387	SRR33369387	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.gene_counts.tsv	834997	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.transcript_counts.tsv	4769058	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.read_assignments.tsv.gz	498235972	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.transcript_models.gtf	233791232	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.extended_annotation.gtf	1361441418	True	data/isoquant/GSE295932/SRR33369387/SRR33369387/SRR33369387.discovered_transcript_counts.tsv	1388885	False		0	False		0	False		0	True	results/paper1/f2_grammar/agg_ase_ct/SRR33369387.ase_ct.parquet	193371	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR33369388	GSE295932	human	ONT	7382	True	9024	data/isoquant/GSE295932/SRR33369388	data/isoquant/GSE295932/SRR33369388	True	data/isoquant/GSE295932/SRR33369388/SRR33369388	SRR33369388	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.gene_counts.tsv	815357	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.transcript_counts.tsv	4748718	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.read_assignments.tsv.gz	21328302	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.transcript_models.gtf	62872460	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.extended_annotation.gtf	1341118481	True	data/isoquant/GSE295932/SRR33369388/SRR33369388/SRR33369388.discovered_transcript_counts.tsv	287577	False		0	False		0	False		0	True	results/paper1/f2_grammar/agg_ase_ct/SRR33369388.ase_ct.parquet	60232	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR34364189	GSE301658	human	ONT	3831	True	39632	data/isoquant/GSE301658/SRR34364189	data/isoquant/GSE301658/SRR34364189	True	data/isoquant/GSE301658/SRR34364189/SRR34364189	SRR34364189	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.gene_counts.tsv	836669	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.transcript_counts.tsv	4787060	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.read_assignments.tsv.gz	2226758181	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.transcript_models.gtf	171745659	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.extended_annotation.gtf	1366984089	True	data/isoquant/GSE301658/SRR34364189/SRR34364189/SRR34364189.discovered_transcript_counts.tsv	1944322	True	results/paper1/f2_grammar/agg_diu/SRR34364189.diu.parquet	734222	True	results/paper1/f2_grammar/agg_apa/SRR34364189.apa.parquet	2252079	True	results/paper1/f2_grammar/agg_jct/SRR34364189.jct_ct.parquet	9509525	True	results/paper1/f2_grammar/agg_ase_ct/SRR34364189.ase_ct.parquet	275279	isoquant_core_complete
