run	study	filter	transcript_id	count	usage	pas_supported	is_reference	hc_reference_model
SRR30639554	GSE276974	F0_all_positive_models	ENST00000367364	1492.0	0.4279977051061388	False	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000442510	391.0	0.11216293746414228	True	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000530727	193.0	0.055364314400458976	False	True	False
SRR30639554	GSE276974	F0_all_positive_models	ENST00000367367	290.0	0.0831899024670109	True	True	False
SRR30639554	GSE276974	F0_all_positive_models	ENST00000529828	84.0	0.024096385542168676	True	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000413409	79.0	0.022662076878944348	False	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000462363	33.0	0.00946643717728055	False	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000418674	17.0	0.004876649454962708	False	True	True
SRR30639554	GSE276974	F0_all_positive_models	ENST00000484135	907.0	0.2601835915088927	True	True	False
SRR30639554	GSE276974	F1_pas_supported_models	ENST00000442510	391.0	0.23385167464114834	True	True	True
SRR30639554	GSE276974	F1_pas_supported_models	ENST00000367367	290.0	0.173444976076555	True	True	False
SRR30639554	GSE276974	F1_pas_supported_models	ENST00000529828	84.0	0.050239234449760764	True	True	True
SRR30639554	GSE276974	F1_pas_supported_models	ENST00000484135	907.0	0.5424641148325359	True	True	False
SRR30639554	GSE276974	F2_high_confidence_reference_models	ENST00000442510	391.0	0.8231578947368421	True	True	True
SRR30639554	GSE276974	F2_high_confidence_reference_models	ENST00000529828	84.0	0.17684210526315788	True	True	True
SRR30639555	GSE276974	F0_all_positive_models	ENST00000697630	2566.0	0.418733681462141	False	True	False
SRR30639555	GSE276974	F0_all_positive_models	ENST00000530727	155.0	0.025293733681462142	False	True	False
SRR30639555	GSE276974	F0_all_positive_models	ENST00000442510	386.0	0.06298955613577023	True	True	True
SRR30639555	GSE276974	F0_all_positive_models	ENST00000367367	352.0	0.057441253263707574	True	True	False
SRR30639555	GSE276974	F0_all_positive_models	ENST00000367364	1403.0	0.2289490861618799	False	True	True
SRR30639555	GSE276974	F0_all_positive_models	ENST00000413409	85.0	0.013870757180156658	False	True	True
SRR30639555	GSE276974	F0_all_positive_models	ENST00000529828	89.0	0.014523498694516971	True	True	True
