gene	pval	effect	n_iso	qval	sig
ENSG00000142676	0.000999000999000999	0.009677401313585132	6	0.004933419521654815	False
ENSG00000142684	0.000999000999000999	0.10209148668857823	2	0.004933419521654815	False
ENSG00000142856	0.000999000999000999	0.32528036339962596	13	0.004933419521654815	True
ENSG00000142864	0.000999000999000999	0.21245453711539647	8	0.004933419521654815	True
ENSG00000142875	0.000999000999000999	0.34169708029197077	16	0.004933419521654815	True
ENSG00000102879	0.000999000999000999	0.030666761919676565	17	0.004933419521654815	False
ENSG00000102893	0.000999000999000999	0.8969957081545065	13	0.004933419521654815	True
ENSG00000111011	0.000999000999000999	0.2879152547740444	20	0.004933419521654815	True
ENSG00000111057	0.000999000999000999	0.6682539682539681	3	0.004933419521654815	True
ENSG00000111229	0.000999000999000999	0.2094561512281701	8	0.004933419521654815	True
ENSG00000111237	0.000999000999000999	0.2021702206801585	12	0.004933419521654815	True
ENSG00000135241	0.000999000999000999	0.6326042841037205	10	0.004933419521654815	True
ENSG00000135317	0.000999000999000999	0.4695368993281706	38	0.004933419521654815	True
ENSG00000135336	0.000999000999000999	0.45484949832775917	6	0.004933419521654815	True
ENSG00000175711	0.000999000999000999	0.547456496073097	7	0.004933419521654815	True
ENSG00000135842	0.000999000999000999	0.2490547269992379	5	0.004933419521654815	True
ENSG00000135899	0.000999000999000999	0.5154881816863546	19	0.004933419521654815	True
ENSG00000203485	0.000999000999000999	0.5416666666666666	9	0.004933419521654815	True
ENSG00000203667	0.000999000999000999	0.1687376836538701	5	0.004933419521654815	False
ENSG00000110880	0.000999000999000999	0.37326840735454625	18	0.004933419521654815	True
ENSG00000110934	0.000999000999000999	0.27875412911789066	9	0.004933419521654815	True
ENSG00000110958	0.000999000999000999	0.19779112511190952	7	0.004933419521654815	False
ENSG00000110987	0.000999000999000999	0.10930648323828443	3	0.004933419521654815	False
ENSG00000135486	0.000999000999000999	0.2724499177037831	39	0.004933419521654815	True
ENSG00000135506	0.000999000999000999	0.20706794118623253	31	0.004933419521654815	True
ENSG00000135535	0.000999000999000999	0.25083238203957386	10	0.004933419521654815	True
ENSG00000135655	0.000999000999000999	0.23205807615792498	18	0.004933419521654815	True
ENSG00000135698	0.000999000999000999	0.09498484090670523	8	0.004933419521654815	False
ENSG00000142227	0.000999000999000999	0.27123340548981933	9	0.004933419521654815	True
ENSG00000142507	0.000999000999000999	0.02491379569334873	4	0.004933419521654815	False
ENSG00000142534	0.000999000999000999	0.01572628393404669	9	0.004933419521654815	False
ENSG00000198951	0.000999000999000999	0.27789103039288365	3	0.004933419521654815	True
ENSG00000198960	0.000999000999000999	0.20923103028931814	7	0.004933419521654815	True
ENSG00000198961	0.000999000999000999	0.648524720893142	3	0.004933419521654815	True
ENSG00000135404	0.000999000999000999	0.10365879824047156	15	0.004933419521654815	False
ENSG00000135426	0.000999000999000999	0.31326313263132627	8	0.004933419521654815	True
ENSG00000135441	0.000999000999000999	0.06647727437252175	6	0.004933419521654815	False
ENSG00000135451	0.000999000999000999	0.38974358974358975	12	0.004933419521654815	True
ENSG00000135473	0.000999000999000999	0.14813397129186603	12	0.004933419521654815	False
ENSG00000110700	0.000999000999000999	0.035647953202196526	9	0.004933419521654815	False
ENSG00000110717	0.000999000999000999	0.017634252456617015	11	0.004933419521654815	False
ENSG00000110801	0.000999000999000999	0.2738930239466605	8	0.004933419521654815	True
ENSG00000198898	0.000999000999000999	0.4886709545946635	10	0.004933419521654815	True
ENSG00000198900	0.000999000999000999	0.21516044390069278	5	0.004933419521654815	True
ENSG00000198901	0.000999000999000999	0.5188368389258058	15	0.004933419521654815	True
ENSG00000198912	0.000999000999000999	0.06593756049000363	10	0.004933419521654815	False
ENSG00000198931	0.000999000999000999	0.04812018787410963	9	0.004933419521654815	False
ENSG00000141867	0.000999000999000999	0.2645619865226622	9	0.004933419521654815	True
ENSG00000141873	0.000999000999000999	0.3082969294745243	4	0.004933419521654815	True
ENSG00000141994	0.000999000999000999	0.44033047735618114	11	0.004933419521654815	True
ENSG00000142089	0.000999000999000999	0.041198501872659186	11	0.004933419521654815	False
ENSG00000142186	0.000999000999000999	0.2922286814341984	12	0.004933419521654815	True
ENSG00000110619	0.000999000999000999	0.28334509527170076	15	0.004933419521654815	True
ENSG00000110665	0.000999000999000999	0.2857142857142857	4	0.004933419521654815	True
ENSG00000110696	0.000999000999000999	0.19693236063122407	9	0.004933419521654815	False
ENSG00000103653	0.000999000999000999	0.39110387566985094	13	0.004933419521654815	True
ENSG00000103811	0.000999000999000999	0.18811617372768455	48	0.004933419521654815	False
ENSG00000103876	0.000999000999000999	0.6222222222222222	11	0.004933419521654815	True
ENSG00000141027	0.000999000999000999	0.30327350552069654	26	0.004933419521654815	True
ENSG00000141030	0.000999000999000999	0.30244653649465364	17	0.004933419521654815	True
ENSG00000141298	0.000999000999000999	0.5572724327826368	11	0.004933419521654815	True
ENSG00000141349	0.000999000999000999	0.7565603401449736	14	0.004933419521654815	True
ENSG00000141367	0.000999000999000999	0.17776742041872337	20	0.004933419521654815	False
ENSG00000103363	0.000999000999000999	0.3169387832054448	8	0.004933419521654815	True
ENSG00000103365	0.000999000999000999	0.45060582586708375	14	0.004933419521654815	True
ENSG00000103485	0.000999000999000999	0.548720644935156	5	0.004933419521654815	True
ENSG00000103490	0.000999000999000999	0.13760002329580545	4	0.004933419521654815	False
ENSG00000103495	0.000999000999000999	0.6364006680516519	14	0.004933419521654815	True
ENSG00000103496	0.000999000999000999	0.35443510737628386	14	0.004933419521654815	True
ENSG00000103510	0.000999000999000999	0.578395061728395	8	0.004933419521654815	True
ENSG00000103591	0.000999000999000999	0.45530759983411284	7	0.004933419521654815	True
ENSG00000103275	0.000999000999000999	0.4517678452301534	18	0.004933419521654815	True
ENSG00000141552	0.000999000999000999	0.13268717754797182	20	0.004933419521654815	False
ENSG00000141562	0.000999000999000999	0.9194302721088436	24	0.004933419521654815	True
ENSG00000176014	0.000999000999000999	0.3480028245985693	12	0.004933419521654815	True
ENSG00000176155	0.000999000999000999	0.04864685994021209	13	0.004933419521654815	False
ENSG00000141627	0.000999000999000999	0.3448275862068965	14	0.004933419521654815	True
ENSG00000141741	0.000999000999000999	0.49686045710799986	6	0.004933419521654815	True
ENSG00000141759	0.000999000999000999	0.33727587650843194	9	0.004933419521654815	True
ENSG00000142541	0.000999000999000999	0.05814298135210153	22	0.004933419521654815	False
ENSG00000103245	0.000999000999000999	0.7007384726224785	9	0.004933419521654815	True
ENSG00000215301	0.000999000999000999	0.4476365836003264	54	0.004933419521654815	True
ENSG00000215440	0.000999000999000999	0.4115548132402065	7	0.004933419521654815	True
ENSG00000215845	0.000999000999000999	0.1804638843634722	7	0.004933419521654815	False
ENSG00000216490	0.000999000999000999	0.02203027274241666	3	0.004933419521654815	False
ENSG00000217555	0.000999000999000999	0.22051369172066906	8	0.004933419521654815	True
ENSG00000217930	0.000999000999000999	0.23231088560885613	14	0.004933419521654815	True
ENSG00000141543	0.000999000999000999	0.19338287358591924	9	0.004933419521654815	False
ENSG00000141551	0.000999000999000999	0.5442047357113374	22	0.004933419521654815	True
ENSG00000104064	0.000999000999000999	0.38560606060606056	9	0.004933419521654815	True
ENSG00000214046	0.000999000999000999	0.39955144449460767	14	0.004933419521654815	True
ENSG00000214063	0.000999000999000999	0.6299065420560747	13	0.004933419521654815	True
ENSG00000214078	0.000999000999000999	0.20061391149322827	27	0.004933419521654815	True
ENSG00000214087	0.000999000999000999	0.35713125067159557	10	0.004933419521654815	True
ENSG00000214253	0.000999000999000999	0.3985587583148559	9	0.004933419521654815	True
ENSG00000180596	0.000999000999000999	0.44397064195214186	2	0.004933419521654815	True
ENSG00000180628	0.000999000999000999	0.060020011191921234	4	0.004933419521654815	False
ENSG00000180822	0.000999000999000999	0.22712288229139316	5	0.004933419521654815	True
ENSG00000180879	0.000999000999000999	0.08279799314651733	12	0.004933419521654815	False
ENSG00000181029	0.000999000999000999	0.45076326821165863	4	0.004933419521654815	True
ENSG00000135930	0.000999000999000999	0.2952167979580778	12	0.004933419521654815	True
ENSG00000135940	0.000999000999000999	0.3725400173882527	4	0.004933419521654815	True
ENSG00000141524	0.000999000999000999	0.2819698728617983	29	0.004933419521654815	True
ENSG00000203896	0.000999000999000999	0.17040619498482132	8	0.004933419521654815	False
ENSG00000204138	0.000999000999000999	0.6970365541794115	9	0.004933419521654815	True
ENSG00000204220	0.000999000999000999	0.15047484549553036	7	0.004933419521654815	False
ENSG00000110448	0.000999000999000999	0.014084507042253513	2	0.004933419521654815	False
ENSG00000110492	0.000999000999000999	0.8562160121346201	10	0.004933419521654815	True
ENSG00000135905	0.000999000999000999	1.0	13	0.004933419521654815	True
ENSG00000135916	0.000999000999000999	0.17514927333454042	6	0.004933419521654815	False
ENSG00000180573	0.000999000999000999	0.11708046709619167	3	0.004933419521654815	False
ENSG00000141378	0.000999000999000999	0.25233810095303527	5	0.004933419521654815	True
ENSG00000141401	0.000999000999000999	0.4390408943807002	9	0.004933419521654815	True
ENSG00000141425	0.000999000999000999	0.26594216572381424	9	0.004933419521654815	True
ENSG00000141504	0.000999000999000999	0.31601940788358607	11	0.004933419521654815	True
ENSG00000110104	0.000999000999000999	0.15708257986738997	3	0.004933419521654815	False
ENSG00000110107	0.000999000999000999	0.12853585913034554	6	0.004933419521654815	False
ENSG00000110172	0.000999000999000999	0.4751197285495777	11	0.004933419521654815	True
ENSG00000110321	0.000999000999000999	0.33346317685799415	28	0.004933419521654815	True
ENSG00000104774	0.000999000999000999	0.30649619282808055	12	0.004933419521654815	True
ENSG00000140391	0.000999000999000999	0.3008506754544251	8	0.004933419521654815	True
ENSG00000140497	0.000999000999000999	0.18888321327676258	10	0.004933419521654815	False
ENSG00000140525	0.000999000999000999	0.6225867912121263	24	0.004933419521654815	True
ENSG00000140575	0.000999000999000999	0.33137496734965616	16	0.004933419521654815	True
ENSG00000140612	0.000999000999000999	0.07507943781248709	9	0.004933419521654815	False
ENSG00000140740	0.000999000999000999	0.3183575342246929	12	0.004933419521654815	True
ENSG00000140750	0.000999000999000999	0.3425412841507457	19	0.004933419521654815	True
ENSG00000104522	0.000999000999000999	0.16272454659696314	13	0.004933419521654815	False
ENSG00000104529	0.000999000999000999	0.0875634961167379	39	0.004933419521654815	False
ENSG00000104660	0.000999000999000999	0.24995637979879604	9	0.004933419521654815	True
ENSG00000104691	0.000999000999000999	0.46402392513627655	7	0.004933419521654815	True
ENSG00000104714	0.000999000999000999	0.2781360515914292	9	0.004933419521654815	True
ENSG00000104738	0.000999000999000999	0.561699948796723	23	0.004933419521654815	True
ENSG00000104763	0.000999000999000999	0.2541936065807008	57	0.004933419521654815	True
ENSG00000104765	0.000999000999000999	0.10296314362931479	7	0.004933419521654815	False
ENSG00000176542	0.000999000999000999	0.2981198342461244	4	0.004933419521654815	True
ENSG00000176623	0.000999000999000999	0.26994751266763706	17	0.004933419521654815	True
ENSG00000176715	0.000999000999000999	0.3023923683947657	14	0.004933419521654815	True
ENSG00000176731	0.000999000999000999	0.20737849998210478	13	0.004933419521654815	True
ENSG00000141002	0.000999000999000999	0.2164188922510196	22	0.004933419521654815	True
ENSG00000141026	0.000999000999000999	0.4639581657280772	4	0.004933419521654815	True
ENSG00000104325	0.000999000999000999	0.4116772050983892	19	0.004933419521654815	True
ENSG00000104408	0.000999000999000999	0.15144301986743253	41	0.004933419521654815	False
ENSG00000214413	0.000999000999000999	0.256337061993118	13	0.004933419521654815	True
ENSG00000214736	0.000999000999000999	0.05026215924315909	2	0.004933419521654815	False
ENSG00000140853	0.000999000999000999	0.14739226085112658	27	0.004933419521654815	False
ENSG00000140983	0.000999000999000999	0.25008413057064566	18	0.004933419521654815	True
ENSG00000140988	0.000999000999000999	0.00981025821528738	17	0.004933419521654815	False
ENSG00000140990	0.000999000999000999	0.06263684847327389	5	0.004933419521654815	False
ENSG00000176261	0.000999000999000999	0.21480913469714377	14	0.004933419521654815	True
ENSG00000176476	0.000999000999000999	0.20507486102111114	7	0.004933419521654815	True
ENSG00000104894	0.000999000999000999	0.04644088027321841	14	0.004933419521654815	False
ENSG00000104897	0.000999000999000999	0.07821513136125526	5	0.004933419521654815	False
ENSG00000104904	0.000999000999000999	0.3092741194688321	11	0.004933419521654815	True
ENSG00000104907	0.000999000999000999	0.3161317780854603	12	0.004933419521654815	True
ENSG00000104915	0.000999000999000999	0.09307986149699175	9	0.004933419521654815	False
ENSG00000104960	0.000999000999000999	0.38165918029387014	17	0.004933419521654815	True
ENSG00000104969	0.000999000999000999	0.38683773853265374	16	0.004933419521654815	True
ENSG00000104976	0.000999000999000999	0.5725623582766439	3	0.004933419521654815	True
ENSG00000140829	0.000999000999000999	0.31362943106715346	10	0.004933419521654815	True
ENSG00000104805	0.000999000999000999	0.3645621181262729	23	0.004933419521654815	True
ENSG00000104824	0.000999000999000999	0.19495203918636972	14	0.004933419521654815	False
ENSG00000104852	0.000999000999000999	0.4104425629438984	10	0.004933419521654815	True
ENSG00000104859	0.000999000999000999	0.30686548967605315	16	0.004933419521654815	True
ENSG00000104870	0.000999000999000999	0.10738809520747876	13	0.004933419521654815	False
ENSG00000104886	0.000999000999000999	0.08288467011904696	10	0.004933419521654815	False
ENSG00000104889	0.000999000999000999	0.3147378516624041	5	0.004933419521654815	True
ENSG00000109919	0.000999000999000999	0.09080245857220276	5	0.004933419521654815	False
ENSG00000109971	0.000999000999000999	0.12859338686008145	23	0.004933419521654815	False
ENSG00000110011	0.000999000999000999	0.2520579816159569	9	0.004933419521654815	True
ENSG00000110074	0.000999000999000999	0.4543010752688172	23	0.004933419521654815	True
ENSG00000110075	0.000999000999000999	0.6473065015479877	23	0.004933419521654815	True
ENSG00000136104	0.000999000999000999	0.5578947368421052	40	0.004933419521654815	True
ENSG00000136108	0.000999000999000999	0.29815831102978274	7	0.004933419521654815	True
ENSG00000136143	0.000999000999000999	0.5676514032496308	18	0.004933419521654815	True
ENSG00000109534	0.000999000999000999	0.3332064251785779	4	0.004933419521654815	True
ENSG00000109536	0.000999000999000999	0.08221706328155252	7	0.004933419521654815	False
ENSG00000109606	0.000999000999000999	0.38743035292682937	9	0.004933419521654815	True
ENSG00000109670	0.000999000999000999	0.46369982547993016	20	0.004933419521654815	True
ENSG00000109736	0.000999000999000999	0.33335805459639245	9	0.004933419521654815	True
ENSG00000109861	0.000999000999000999	0.3280872895440422	25	0.004933419521654815	True
ENSG00000109881	0.000999000999000999	0.21527655838454784	3	0.004933419521654815	True
ENSG00000109911	0.000999000999000999	0.6356707799816326	22	0.004933419521654815	True
ENSG00000105197	0.000999000999000999	0.2510726475735052	11	0.004933419521654815	True
ENSG00000136243	0.000999000999000999	0.3897770039745348	11	0.004933419521654815	True
ENSG00000136247	0.000999000999000999	0.31275263166592304	11	0.004933419521654815	True
ENSG00000136261	0.000999000999000999	0.45225847756976334	12	0.004933419521654815	True
ENSG00000136271	0.000999000999000999	0.5809861486307537	11	0.004933419521654815	True
ENSG00000136273	0.000999000999000999	0.3799293069002613	7	0.004933419521654815	True
ENSG00000136279	0.000999000999000999	0.2467716261542921	20	0.004933419521654815	True
ENSG00000136280	0.000999000999000999	0.5347255949490044	16	0.004933419521654815	True
ENSG00000213654	0.000999000999000999	0.2965330040384058	5	0.004933419521654815	True
ENSG00000213658	0.000999000999000999	0.27574209424169094	13	0.004933419521654815	True
ENSG00000213722	0.000999000999000999	0.39473684210526316	10	0.004933419521654815	True
ENSG00000213741	0.000999000999000999	0.0327660099702772	8	0.004933419521654815	False
ENSG00000213782	0.000999000999000999	0.8453000992063491	9	0.004933419521654815	True
ENSG00000213928	0.000999000999000999	0.31997080796188765	56	0.004933419521654815	True
ENSG00000105185	0.000999000999000999	0.03637901908576284	7	0.004933419521654815	False
ENSG00000105193	0.000999000999000999	0.16076063818473152	8	0.004933419521654815	False
ENSG00000176974	0.000999000999000999	0.34339369550637155	9	0.004933419521654815	True
ENSG00000176978	0.000999000999000999	0.1491994275196459	24	0.004933419521654815	False
ENSG00000177030	0.000999000999000999	0.2280322154105061	10	0.004933419521654815	True
ENSG00000177054	0.000999000999000999	0.6771944216570961	6	0.004933419521654815	True
ENSG00000177156	0.000999000999000999	0.3495326237722743	9	0.004933419521654815	True
ENSG00000105058	0.000999000999000999	0.06449227807380528	4	0.004933419521654815	False
ENSG00000105063	0.000999000999000999	0.07701309104475973	7	0.004933419521654815	False
ENSG00000213639	0.000999000999000999	0.21811926988527247	15	0.004933419521654815	True
ENSG00000104980	0.000999000999000999	0.311043956043956	9	0.004933419521654815	True
ENSG00000140264	0.000999000999000999	0.003721272498379695	13	0.004933419521654815	False
ENSG00000140299	0.000999000999000999	0.18158756538363088	11	0.004933419521654815	False
ENSG00000140307	0.000999000999000999	0.24283002583675004	9	0.004933419521654815	True
ENSG00000140319	0.000999000999000999	0.200909481865311	8	0.004933419521654815	True
ENSG00000140350	0.000999000999000999	0.1867671176541948	9	0.004933419521654815	False
ENSG00000140365	0.000999000999000999	0.12058816360356849	15	0.004933419521654815	False
ENSG00000176845	0.000999000999000999	0.447510425500154	3	0.004933419521654815	True
ENSG00000105402	0.000999000999000999	0.1167823773427476	17	0.004933419521654815	False
ENSG00000139644	0.000999000999000999	0.3134526623888326	21	0.004933419521654815	True
ENSG00000139668	0.000999000999000999	0.42944374011286757	2	0.004933419521654815	True
ENSG00000139684	0.000999000999000999	0.09972410374162585	5	0.004933419521654815	False
ENSG00000139726	0.000999000999000999	0.07680401112936464	3	0.004933419521654815	False
ENSG00000139921	0.000999000999000999	0.5039370078740157	3	0.004933419521654815	True
ENSG00000139496	0.000999000999000999	0.3225806451612903	14	0.004933419521654815	True
ENSG00000139505	0.000999000999000999	0.19855835727205018	2	0.004933419521654815	False
ENSG00000105254	0.000999000999000999	0.06702409853061507	9	0.004933419521654815	False
ENSG00000105323	0.000999000999000999	0.16746014080559266	18	0.004933419521654815	False
ENSG00000105329	0.000999000999000999	0.3668990765307172	5	0.004933419521654815	True
ENSG00000105355	0.000999000999000999	0.019345238095238117	5	0.004933419521654815	False
ENSG00000105364	0.000999000999000999	0.06306211150756202	8	0.004933419521654815	False
ENSG00000105372	0.000999000999000999	0.018543689525077404	8	0.004933419521654815	False
ENSG00000105379	0.000999000999000999	0.043277310924369726	4	0.004933419521654815	False
ENSG00000105401	0.000999000999000999	0.059111189335728655	10	0.004933419521654815	False
ENSG00000204264	0.000999000999000999	0.23140855446975908	7	0.004933419521654815	True
ENSG00000204267	0.000999000999000999	0.4263093788063338	7	0.004933419521654815	True
ENSG00000204316	0.000999000999000999	0.15944583171186427	10	0.004933419521654815	False
ENSG00000204356	0.000999000999000999	0.28931472058836505	13	0.004933419521654815	True
ENSG00000204387	0.000999000999000999	0.1308758642715033	10	0.004933419521654815	False
ENSG00000204392	0.000999000999000999	0.04257531732680843	7	0.004933419521654815	False
ENSG00000109475	0.000999000999000999	0.2206324874950808	7	0.004933419521654815	True
ENSG00000105202	0.000999000999000999	0.017916392734911198	11	0.004933419521654815	False
ENSG00000136490	0.000999000999000999	0.2549274522343912	12	0.004933419521654815	True
ENSG00000136518	0.000999000999000999	0.19858610128320225	12	0.004933419521654815	False
ENSG00000109332	0.000999000999000999	0.34298541889776746	31	0.004933419521654815	True
ENSG00000109390	0.000999000999000999	0.703114186851211	10	0.004933419521654815	True
ENSG00000109445	0.000999000999000999	0.3188405797101449	7	0.004933419521654815	True
ENSG00000204256	0.000999000999000999	0.1629049189007816	21	0.004933419521654815	False
ENSG00000204257	0.000999000999000999	0.11249327105792861	8	0.004933419521654815	False
ENSG00000204261	0.000999000999000999	0.32422969187675066	7	0.004933419521654815	True
ENSG00000136156	0.000999000999000999	0.47144760940259867	10	0.004933419521654815	True
ENSG00000136167	0.000999000999000999	0.21372584362245883	8	0.004933419521654815	True
ENSG00000136240	0.000999000999000999	0.47052411873840444	6	0.004933419521654815	True
ENSG00000177239	0.000999000999000999	0.3517551755175517	26	0.004933419521654815	True
ENSG00000177311	0.000999000999000999	0.5962199312714777	17	0.004933419521654815	True
ENSG00000177410	0.000999000999000999	0.21209317560240598	14	0.004933419521654815	True
ENSG00000177548	0.000999000999000999	0.23171115835892586	10	0.004933419521654815	True
ENSG00000177600	0.000999000999000999	0.004713417577798749	8	0.004933419521654815	False
ENSG00000109016	0.000999000999000999	0.48229532898041194	8	0.004933419521654815	True
ENSG00000109046	0.000999000999000999	0.11138980471861162	15	0.004933419521654815	False
ENSG00000109083	0.000999000999000999	0.1710617525018306	14	0.004933419521654815	False
ENSG00000109111	0.000999000999000999	0.5064350424955636	11	0.004933419521654815	True
ENSG00000109113	0.000999000999000999	0.3416822897578303	13	0.004933419521654815	True
ENSG00000109118	0.000999000999000999	0.3470220172668967	16	0.004933419521654815	True
ENSG00000109180	0.000999000999000999	0.3476966716016604	26	0.004933419521654815	True
ENSG00000136147	0.000999000999000999	0.4046109764593903	18	0.004933419521654815	True
ENSG00000136891	0.000999000999000999	0.577507051193334	4	0.004933419521654815	True
ENSG00000108826	0.000999000999000999	0.04215237225852355	7	0.004933419521654815	False
ENSG00000108829	0.000999000999000999	0.02076173197871306	2	0.004933419521654815	False
ENSG00000108848	0.000999000999000999	0.33325417714951266	22	0.004933419521654815	True
ENSG00000108883	0.000999000999000999	0.4620833333333334	16	0.004933419521654815	True
ENSG00000108946	0.000999000999000999	0.42193046344922763	20	0.004933419521654815	True
ENSG00000108953	0.000999000999000999	0.31026060304769576	9	0.004933419521654815	True
ENSG00000108961	0.000999000999000999	0.19752622958711769	5	0.004933419521654815	False
ENSG00000177189	0.000999000999000999	0.24137476360922322	14	0.004933419521654815	True
ENSG00000177200	0.000999000999000999	0.47954941586583755	16	0.004933419521654815	True
ENSG00000136732	0.000999000999000999	0.12767138661410948	5	0.004933419521654815	False
ENSG00000136758	0.000999000999000999	0.21815169857963373	7	0.004933419521654815	True
ENSG00000136810	0.000999000999000999	0.34293367814793063	3	0.004933419521654815	True
ENSG00000136819	0.000999000999000999	0.09347894136298002	7	0.004933419521654815	False
ENSG00000136861	0.000999000999000999	0.5286549707602339	28	0.004933419521654815	True
ENSG00000136888	0.000999000999000999	0.0291584364014824	8	0.004933419521654815	False
ENSG00000105879	0.000999000999000999	0.29668763292456674	9	0.004933419521654815	True
ENSG00000105926	0.000999000999000999	0.41095042325558806	6	0.004933419521654815	True
ENSG00000139163	0.000999000999000999	0.16470103551470977	11	0.004933419521654815	False
ENSG00000139180	0.000999000999000999	0.2673057768924303	7	0.004933419521654815	True
ENSG00000139218	0.000999000999000999	0.21971379596675836	14	0.004933419521654815	True
ENSG00000139343	0.000999000999000999	0.016900189767582566	4	0.004933419521654815	False
ENSG00000138698	0.000999000999000999	0.2595582797764716	15	0.004933419521654815	True
ENSG00000138744	0.000999000999000999	0.41901605750604365	8	0.004933419521654815	True
ENSG00000213619	0.000999000999000999	0.0566282195820554	14	0.004933419521654815	False
ENSG00000105640	0.000999000999000999	0.002756522606650723	7	0.004933419521654815	False
ENSG00000105677	0.000999000999000999	0.10468015761540275	8	0.004933419521654815	False
ENSG00000105698	0.000999000999000999	0.4284175675136622	13	0.004933419521654815	True
ENSG00000105819	0.000999000999000999	0.3125310760252032	24	0.004933419521654815	True
ENSG00000105821	0.000999000999000999	0.26638001638001635	11	0.004933419521654815	True
ENSG00000105835	0.000999000999000999	0.29307478865599224	44	0.004933419521654815	True
ENSG00000105851	0.000999000999000999	0.21537036424388792	5	0.004933419521654815	True
ENSG00000213339	0.000999000999000999	0.2553304780542138	10	0.004933419521654815	True
ENSG00000213347	0.000999000999000999	0.26930015652958295	8	0.004933419521654815	True
ENSG00000213366	0.000999000999000999	0.35925018155410315	10	0.004933419521654815	True
ENSG00000213462	0.000999000999000999	0.7767857142857143	3	0.004933419521654815	True
ENSG00000213465	0.000999000999000999	0.06834284692442347	6	0.004933419521654815	False
ENSG00000213585	0.000999000999000999	0.24592846721085213	6	0.004933419521654815	True
ENSG00000213593	0.000999000999000999	0.24602675011840316	7	0.004933419521654815	True
ENSG00000213614	0.000999000999000999	0.4896099639462471	35	0.004933419521654815	True
ENSG00000105483	0.000999000999000999	0.35523293607800654	28	0.004933419521654815	True
ENSG00000105486	0.000999000999000999	0.4544980715104764	27	0.004933419521654815	True
ENSG00000105518	0.000999000999000999	0.24416807814021896	14	0.004933419521654815	True
ENSG00000105552	0.000999000999000999	0.5158730158730159	6	0.004933419521654815	True
ENSG00000105576	0.000999000999000999	0.43147294760197985	11	0.004933419521654815	True
ENSG00000105619	0.000999000999000999	0.09702612991102466	4	0.004933419521654815	False
ENSG00000213145	0.000999000999000999	0.11587101667548581	6	0.004933419521654815	False
ENSG00000213246	0.000999000999000999	0.3382586147779873	7	0.004933419521654815	True
ENSG00000138767	0.000999000999000999	0.37777777777777777	8	0.004933419521654815	True
ENSG00000105968	0.000999000999000999	0.37968962800070394	8	0.004933419521654815	True
ENSG00000105993	0.000999000999000999	0.193458766500033	14	0.004933419521654815	False
ENSG00000106028	0.000999000999000999	0.06654662092723557	15	0.004933419521654815	False
ENSG00000106077	0.000999000999000999	0.47502903600464574	7	0.004933419521654815	True
ENSG00000106105	0.000999000999000999	0.5585229737870986	26	0.004933419521654815	True
ENSG00000206503	0.000999000999000999	0.254129256164557	21	0.004933419521654815	True
ENSG00000206560	0.000999000999000999	0.40949294280538123	12	0.004933419521654815	True
ENSG00000177879	0.000999000999000999	0.22247688125525428	5	0.004933419521654815	True
ENSG00000177885	0.000999000999000999	0.34522292993630577	10	0.004933419521654815	True
ENSG00000177917	0.000999000999000999	0.7783224400871459	16	0.004933419521654815	True
ENSG00000177954	0.000999000999000999	0.2921925455700206	5	0.004933419521654815	True
ENSG00000178028	0.000999000999000999	0.32825246887076	13	0.004933419521654815	True
ENSG00000178035	0.000999000999000999	0.22046742165587663	25	0.004933419521654815	True
ENSG00000178057	0.000999000999000999	0.06300869060463381	6	0.004933419521654815	False
ENSG00000138760	0.000999000999000999	0.45913216005447544	23	0.004933419521654815	True
ENSG00000108590	0.000999000999000999	0.227282722443735	4	0.004933419521654815	True
ENSG00000108622	0.000999000999000999	0.24390366722313778	13	0.004933419521654815	True
ENSG00000108654	0.000999000999000999	0.08290897147462162	33	0.004933419521654815	False
ENSG00000108671	0.000999000999000999	0.32407407407407407	9	0.004933419521654815	True
ENSG00000136522	0.000999000999000999	0.13859336084160437	3	0.004933419521654815	False
ENSG00000136527	0.000999000999000999	0.28094661090833867	15	0.004933419521654815	True
ENSG00000136560	0.000999000999000999	0.5176470588235293	17	0.004933419521654815	True
ENSG00000136710	0.000999000999000999	0.5291673115616777	4	0.004933419521654815	True
ENSG00000138757	0.000999000999000999	0.5605362379555928	41	0.004933419521654815	True
ENSG00000136997	0.000999000999000999	0.3985696331903782	13	0.004933419521654815	True
ENSG00000137133	0.000999000999000999	0.059976569087296	7	0.004933419521654815	False
ENSG00000108424	0.000999000999000999	0.4500816070307596	14	0.004933419521654815	True
ENSG00000108465	0.000999000999000999	0.2325862470871207	29	0.004933419521654815	True
ENSG00000108469	0.000999000999000999	0.3887541434230738	8	0.004933419521654815	True
ENSG00000108474	0.000999000999000999	0.5504294478527607	10	0.004933419521654815	True
ENSG00000108518	0.000999000999000999	0.015981634581530645	3	0.004933419521654815	False
ENSG00000106609	0.000999000999000999	0.2177934555698081	6	0.004933419521654815	True
ENSG00000138185	0.000999000999000999	0.5874125874125874	12	0.004933419521654815	True
ENSG00000179115	0.000999000999000999	0.10819540414591035	9	0.004933419521654815	False
ENSG00000108107	0.000999000999000999	0.04865748207994322	10	0.004933419521654815	False
ENSG00000108298	0.000999000999000999	0.022854549825672203	13	0.004933419521654815	False
ENSG00000204435	0.000999000999000999	0.029541895667203246	10	0.004933419521654815	False
ENSG00000204469	0.000999000999000999	0.4090909090909091	12	0.004933419521654815	True
