statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.011153809241594103	0.0001	0.27955537069012437	0.2582807345798714	15	7	18	5	17	ENSG00000084072	0.0006010844748858447	True
0.0017974757067502583	0.0001	0.15077536039122222	0.1835442636704943	21	7	17	6	16	ENSG00000084090	0.0006010844748858447	False
0.0010486764647009877	0.0001	0.3090851081627981	0.3835106778194163	38	7	19	8	19	ENSG00000084234	0.0006010844748858447	True
0.0042522110579154065	0.0001	0.28641231918706855	0.2531211336052742	33	7	19	7	19	ENSG00000084733	0.0006010844748858447	True
0.006670460810858936	0.0001	0.3851940704415011	0.33013385324884703	46	7	19	4	19	ENSG00000085063	0.0006010844748858447	True
0.0005341452012140235	0.0001	0.11679108663532725	0.14311948112838946	8	5	16	4	16	ENSG00000085117	0.0006010844748858447	False
0.0011889397790862614	0.0001	0.24480678454638002	0.2333378831254198	10	7	18	4	16	ENSG00000085231	0.0006010844748858447	True
0.004138356449613892	0.0001	0.3541863904941344	0.2987329434697855	50	6	15	3	15	ENSG00000085365	0.0006010844748858447	True
0.0030484913777607914	0.0001	0.1371276894018621	0.13300255934066949	13	5	12	4	12	ENSG00000085377	0.0006010844748858447	False
0.0025670996130321834	0.0001	0.3978927912654302	0.29431521247622566	28	5	13	3	13	ENSG00000085491	0.0006010844748858447	True
0.005433143600237231	0.0001	0.2652082222961382	0.1994345958876036	24	7	18	5	18	ENSG00000085719	0.0006010844748858447	True
0.0033114671147195266	0.0001	0.2161031285069345	0.3034559902890695	42	5	14	7	13	ENSG00000085788	0.0006010844748858447	True
0.0023217197314123815	0.0001	0.22402840861562476	0.2456355904605799	46	7	18	6	17	ENSG00000085832	0.0006010844748858447	True
0.0009409524951204472	0.0001	0.16749180950234563	0.24147058887524084	42	7	19	12	19	ENSG00000086061	0.0006010844748858447	False
0.004736008442610079	0.0001	0.28613576290749254	0.2478538032878389	41	7	17	7	17	ENSG00000086062	0.0006010844748858447	True
0.0028005743905059836	0.0001	0.1763257975923107	0.16096870304820596	10	7	18	5	17	ENSG00000086589	0.0006010844748858447	False
0.003952800305093162	0.0001	0.32719240941028804	0.3035944551901999	46	7	14	3	14	ENSG00000086619	0.0006010844748858447	True
0.00595955617691215	0.0001	0.24443386346431736	0.2834260504245194	34	7	19	8	19	ENSG00000086758	0.0006010844748858447	True
0.0012123236502887705	0.0001	0.12485452859563277	0.23322246928238322	14	7	18	9	18	ENSG00000087074	0.0006010844748858447	False
0.0020465072233683272	0.0001	0.23949388730151078	0.43601179706159077	25	7	19	7	19	ENSG00000087274	0.0006010844748858447	True
0.0009812053602375852	0.0001	0.2489074637174104	0.19200206941161696	27	7	19	13	19	ENSG00000087365	0.0006010844748858447	True
0.0009435302625071875	0.0001	0.20405458334599064	0.22263663254685134	49	7	19	12	19	ENSG00000087460	0.0006010844748858447	True
0.0007505321324034294	0.0001	0.11173548533208283	0.25460054568078816	31	7	19	10	19	ENSG00000088205	0.0006010844748858447	False
0.001123276106745664	0.0001	0.14494936880083353	0.17874137720797922	19	7	18	5	18	ENSG00000088247	0.0006010844748858447	False
0.004021072076023614	0.0001	0.2869469119576145	0.31366756366756365	26	7	19	9	19	ENSG00000088448	0.0006010844748858447	True
0.003252499005081476	0.0001	0.14365938105261455	0.1820488967308943	15	5	11	4	11	ENSG00000088766	0.0006010844748858447	False
0.0008224369309725164	0.0001	0.13234766377589785	0.11569002605061697	22	7	18	5	18	ENSG00000088832	0.0006010844748858447	False
0.002934398381002253	0.0001	0.21305357285724394	0.20916087339665132	36	6	18	6	18	ENSG00000088888	0.0006010844748858447	True
0.00020260725463069185	0.0001	0.12316223780731679	0.0836027876677636	14	7	19	13	19	ENSG00000089009	0.0006010844748858447	False
0.0074227258271297464	0.0001	0.2760824543552718	0.24962750271612608	26	6	15	5	15	ENSG00000089094	0.0006010844748858447	True
4.760797424328192e-05	0.0001	0.0633929065457848	0.02821568457918533	5	7	19	13	19	ENSG00000089157	0.0006010844748858447	False
