statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.007305871615452102	0.009950248756218905	0.2512638279520326	0.20693255938879626	9	7	15	3	11	ENSG00000157045	0.8201247284703244	False
0.01547770281118644	0.009950248756218905	0.33948100883584753	0.267400867313512	5	6	8	3	5	ENSG00000158427	0.8201247284703244	False
0.0014687492348554644	0.009950248756218905	0.153561150090915	0.10649058838662402	4	7	19	7	16	ENSG00000163170	0.8201247284703244	False
0.00542533033401882	0.009950248756218905	0.14868739958840102	0.2138146995102591	3	7	18	7	12	ENSG00000163257	0.8201247284703244	False
0.0016486216774665278	0.009950248756218905	0.11220402241537422	0.11565711668754462	5	6	12	5	9	ENSG00000168273	0.8201247284703244	False
0.0010362783163583118	0.009950248756218905	0.07762424470013096	0.0683095474233332	5	6	17	8	12	ENSG00000168564	0.8201247284703244	False
0.0033181478679553105	0.009950248756218905	0.19089148895382074	0.20846975615331345	10	7	18	3	11	ENSG00000172239	0.8201247284703244	False
0.0005953816110404312	0.009950248756218905	0.13440210598333505	0.07786215459244074	6	6	14	6	8	ENSG00000184575	0.8201247284703244	False
0.012284344015711424	0.009950248756218905	0.16661162209769328	0.23304553200817438	2	6	9	4	6	ENSG00000184898	0.8201247284703244	False
0.0012896265364416434	0.009950248756218905	0.25999480293879856	0.26648967676425794	14	6	10	3	6	ENSG00000203747	0.8201247284703244	False
0.003635002845976883	0.009950248756218905	0.1357606359264314	0.13617725779041556	4	6	15	6	9	ENSG00000204560	0.8201247284703244	False
0.036248750103686986	0.009950248756218905	0.3536561256405674	0.444390121022945	9	6	14	6	9	ENSG00000213782	0.8201247284703244	False
0.0010901471153896285	0.009950248756218905	0.19025856316430972	0.17437607614960954	9	6	14	4	9	ENSG00000214706	0.8201247284703244	False
0.0067748021960376634	0.009950248756218905	0.30319126804425345	0.27373349310076467	8	6	13	7	9	ENSG00000255529	0.8201247284703244	False
0.0009773748804947505	0.009950248756218905	0.25147302364406954	0.0955313095156146	2	7	16	4	12	ENSG00000263465	0.8201247284703244	False
0.00468531654783418	0.009950248756218905	0.1743877282717386	0.17209477181325405	8	6	16	9	12	ENSG00000265241	0.8201247284703244	False
7.006900437978571e-05	0.014925373134328358	0.015045560500105961	0.026209677419354857	2	6	15	5	9	ENSG00000014164	0.8201247284703244	False
0.013193843818824283	0.014925373134328358	0.3364156452395105	0.36412315930388217	14	6	13	5	9	ENSG00000035928	0.8201247284703244	False
0.01716572521030619	0.014925373134328358	0.281842521178276	0.39650350487658187	5	7	16	5	12	ENSG00000065518	0.8201247284703244	False
0.006712434293676775	0.014925373134328358	0.2815682321873156	0.47944303572222974	19	6	12	4	8	ENSG00000085788	0.8201247284703244	False
2.527994796940805e-05	0.014925373134328358	0.015873015873015844	0.008454106280193255	2	7	13	3	8	ENSG00000100418	0.8201247284703244	False
0.0016568233718713304	0.014925373134328358	0.18506122225448116	0.14125037552756436	24	7	18	6	15	ENSG00000101294	0.8201247284703244	False
0.0030561107787211664	0.014925373134328358	0.27548190466788014	0.16012984939598746	9	7	18	7	13	ENSG00000101654	0.8201247284703244	False
0.009645684523265547	0.014925373134328358	0.23930865526068706	0.2144364543949391	11	7	16	3	10	ENSG00000105197	0.8201247284703244	False
0.0012171945337341957	0.014925373134328358	0.14790490514961688	0.16632282821267624	18	7	17	7	14	ENSG00000105323	0.8201247284703244	False
0.024533570558755775	0.014925373134328358	0.3541272396798839	0.39629485684674176	8	5	7	3	5	ENSG00000105875	0.8201247284703244	False
0.019020725618701873	0.014925373134328358	0.42720978844685287	0.45422585736834553	6	6	5	3	5	ENSG00000108984	0.8201247284703244	False
0.020164002040706907	0.014925373134328358	0.4425010008005147	0.5968015445257824	8	4	6	3	5	ENSG00000109689	0.8201247284703244	False
0.02167572744041435	0.014925373134328358	0.3443720947790096	0.5883566773427666	3	7	16	3	8	ENSG00000118292	0.8201247284703244	False
4.8038563090094195e-05	0.014925373134328358	0.049400907611913056	0.04468215127932695	7	7	19	9	18	ENSG00000119013	0.8201247284703244	False
0.00018124123228344536	0.014925373134328358	0.05811459807508553	0.0665704951419237	17	7	19	8	17	ENSG00000137210	0.8201247284703244	False
0.0030307877785004634	0.014925373134328358	0.1987856302753563	0.23930211202938476	6	5	9	3	7	ENSG00000138073	0.8201247284703244	False
0.004574092528713655	0.014925373134328358	0.335106769618632	0.3073142414860681	8	7	13	3	9	ENSG00000139146	0.8201247284703244	False
0.011928417426836002	0.014925373134328358	0.29630240635735544	0.31891972591597295	16	6	12	5	8	ENSG00000142875	0.8201247284703244	False
0.0002815444640254864	0.014925373134328358	0.14054409760931494	0.13343902366067423	10	6	12	3	6	ENSG00000145335	0.8201247284703244	False
0.029230117620326283	0.014925373134328358	0.4872880798870799	0.5528676940612893	8	6	11	4	8	ENSG00000150787	0.8201247284703244	False
0.00657691482594247	0.014925373134328358	0.12700098969722845	0.19111171713402197	6	6	14	5	9	ENSG00000162623	0.8201247284703244	False
0.008381218211323701	0.014925373134328358	0.2816335194294738	0.40055916815882886	33	7	12	4	8	ENSG00000164073	0.8201247284703244	False
0.009106478166032859	0.014925373134328358	0.39107619738408655	0.41192049836512334	20	7	18	4	12	ENSG00000166012	0.8201247284703244	False
9.17378530601734e-05	0.014925373134328358	0.07197840604769316	0.022224398449105207	6	7	19	9	18	ENSG00000166595	0.8201247284703244	False
0.013030927613666955	0.014925373134328358	0.3941094446490381	0.3717948717948718	12	7	17	4	11	ENSG00000169062	0.8201247284703244	False
0.004589463317938761	0.014925373134328358	0.22724077108632623	0.2390230786958287	4	7	11	3	7	ENSG00000170430	0.8201247284703244	False
0.010591892252175187	0.014925373134328358	0.22787200798456062	0.33053597515978683	17	6	13	6	9	ENSG00000179094	0.8201247284703244	False
