gene	n_donors	n_studies	n_donors_imbalanced	pooled_depth	pooled_ratio	study_baseline	pooled_deviation	pval	qval	sig_imbalanced	recurrent
LINC00858	8.0	5.0	3.0	827.0	0.4909310761789601	0.4833789089675855	0.007552167211374583	0.6638493694929286	0.7137129438687947	False	True
ENSG00000289438	9.0	6.0	3.0	524.0	0.4847328244274809	0.49421071112173853	-0.009477886694257642	0.6643272370870172	0.7141651412369483	False	True
ODF3	3.0	1.0	3.0	103.0	0.42718446601941745	0.4484369890812227	-0.02125252306180525	0.6645125399166106	0.714323297160834	False	True
Vstm2a	5.0	2.0	3.0	157.0	0.4840764331210191	0.501329476078243	-0.017253042957223852	0.665478662145909	0.7152796364317491	False	True
Apc	6.0	3.0	3.0	1626.0	0.5018450184501845	0.49650751230672563	0.005337506143458848	0.6668564098557723	0.7164723344461785	False	True
CD8B	4.0	3.0	3.0	303.0	0.49504950495049505	0.4827864214587883	0.012263083491706739	0.6692499427651468	0.7186724817334816	False	True
Ss18	6.0	3.0	3.0	293.0	0.4812286689419795	0.4936640561960935	-0.012435387254113972	0.6702876414575591	0.7195596392027824	False	True
ENSG00000255491	5.0	3.0	3.0	136.0	0.4632352941176471	0.4814680926854154	-0.018232798567768327	0.6704352842577959	0.7196768371971146	False	True
LINC00407	7.0	5.0	3.0	340.0	0.47352941176470587	0.4850020599602088	-0.011472648195502921	0.6720903810653358	0.7211887085712411	False	True
Eif3l	4.0	2.0	3.0	1030.0	0.49902912621359224	0.5056053333732843	-0.006576207159692038	0.6729264650232617	0.7219988440251588	False	True
ENSG00000253356	8.0	7.0	3.0	457.0	0.49452954048140046	0.48468854774883335	0.009840992732567111	0.6737914367618483	0.7228439788520631	False	True
2700054A10Rik	3.0	2.0	3.0	297.0	0.4713804713804714	0.48351886465417226	-0.012138393273700865	0.6755040779703505	0.7242867195088312	False	True
Larp4	6.0	3.0	3.0	519.0	0.4816955684007707	0.49082216788130173	-0.009126599480531017	0.6774783286184292	0.7260914255301784	False	True
Marchf6	6.0	3.0	3.0	602.0	0.4867109634551495	0.49517629237156413	-0.008465328916414605	0.6778310456795391	0.7264278349593251	False	True
CYLD-AS1	7.0	1.0	3.0	431.0	0.4385150812064965	0.4484369890812227	-0.009921907874726188	0.6787447874427529	0.7273029247120486	False	True
FHIP1A-DT	5.0	4.0	3.0	289.0	0.46366782006920415	0.475812414541367	-0.012144594472162873	0.6793134236543679	0.7278080220499448	False	True
ENSG00000286981	5.0	3.0	3.0	236.0	0.5042372881355932	0.49084454133221567	0.013392746803377542	0.680665208876174	0.7290058049493917	False	True
Notch1	4.0	2.0	3.0	206.0	0.49029126213592233	0.50461928749751	-0.014328025361587615	0.680845783966155	0.7291365889198755	False	True
Gpkow	4.0	2.0	3.0	282.0	0.5141843971631206	0.5019749712083105	0.012209425954810116	0.6817579338591291	0.7300298530476893	False	True
SLC22A11	5.0	4.0	3.0	287.0	0.4808362369337979	0.4928957245431967	-0.012059487609398789	0.6828019607358675	0.7309223034525053	False	True
ENSG00000286481	14.0	6.0	3.0	14034.0	0.4979335898532136	0.49621826660633667	0.0017153232468769541	0.684431238354196	0.7323056073385639	False	True
TTC23L-AS1	4.0	4.0	3.0	117.0	0.4700854700854701	0.48866328256476715	-0.018577812479297073	0.687681908272556	0.7353420576741264	False	True
Mrpl50	4.0	2.0	3.0	500.0	0.506	0.49704809858135696	0.008951901418643049	0.6889000867055921	0.7364601418683886	False	True
GLYCTK-AS1	7.0	4.0	3.0	249.0	0.5060240963855421	0.49334521058179914	0.01267888580374299	0.6890281182150098	0.7365710583718454	False	True
TNFSF4	5.0	2.0	3.0	202.0	0.504950495049505	0.4908760777477746	0.014074417301730369	0.6890558097732935	0.7365796155157789	False	True
Mcl1	3.0	1.0	3.0	238.0	0.4957983193277311	0.5087278119799025	-0.01292949265217136	0.6898977826205022	0.7373321965478201	False	True
Spats1	3.0	2.0	3.0	257.0	0.47470817120622566	0.4871443875095486	-0.012436216303322922	0.6899909932972348	0.7374107519271056	False	True
Tango2	4.0	2.0	3.0	305.0	0.5081967213114754	0.49693432612962485	0.01126239518185057	0.6940344478342326	0.7408644469534327	False	True
Fam135a	6.0	3.0	3.0	703.0	0.4950213371266003	0.4876565460134231	0.0073647911131771715	0.6960475549508529	0.7427167256584007	False	True
Dhodh	4.0	2.0	3.0	256.0	0.5078125	0.4956688027169227	0.012143697283077293	0.6975625274198676	0.7441740668469611	False	True
ENSG00000286755	6.0	4.0	3.0	195.0	0.47692307692307695	0.49081624075875346	-0.013893163835676514	0.6979565230403759	0.7444786696394028	False	True
Tmem145	3.0	1.0	3.0	66.0	0.48484848484848486	0.5087278119799025	-0.023879327131417605	0.6979773559698241	0.7444786696394028	False	True
Fhl1	3.0	1.0	3.0	194.0	0.4948453608247423	0.5087278119799025	-0.01388245115516018	0.6989196253050416	0.74535622451226	False	True
Wwc2	3.0	2.0	3.0	331.0	0.4622356495468278	0.47282050533787245	-0.010584855791044678	0.6997044581507035	0.7460868734278141	False	True
Pkmyt1	3.0	1.0	3.0	70.0	0.4857142857142857	0.5087278119799026	-0.023013526265616868	0.7001272991299093	0.7465164689924638	False	True
Gm10190	3.0	1.0	3.0	72.0	0.4861111111111111	0.5087278119799026	-0.022616700868791473	0.7010698890227056	0.7473511282062947	False	True
Trit1	4.0	2.0	3.0	285.0	0.49122807017543857	0.5024915042918918	-0.011263434116453253	0.7037212307451877	0.7496648780915436	False	True
Gdap1	5.0	3.0	3.0	543.0	0.48987108655616945	0.498028640351539	-0.008157553795369532	0.7038092272372782	0.7497159274878364	False	True
Ppid	4.0	2.0	3.0	574.0	0.5156794425087108	0.5077779651854456	0.007901477323265182	0.7049420684302656	0.7507944062145855	False	True
CR2	3.0	2.0	3.0	309.0	0.4692556634304207	0.458535366431251	0.01072029699916971	0.7052865109287512	0.7511184904474333	False	True
Pan2	5.0	3.0	3.0	221.0	0.4751131221719457	0.48781565268562926	-0.012702530513683585	0.7055898932589704	0.7513774258228084	False	True
Trim44	5.0	3.0	3.0	820.0	0.49390243902439024	0.5004948872234638	-0.006592448199073564	0.7057588515847388	0.7515359583345572	False	True
LINC01806	3.0	2.0	3.0	329.0	0.46808510638297873	0.47843841333265363	-0.0103533069496749	0.7069662117472351	0.7526502621364329	False	True
ENSG00000237832	8.0	5.0	3.0	486.0	0.5041152263374485	0.4956065176991733	0.008508708638275242	0.707533753285614	0.7530402053587428	False	True
Cbx4	3.0	1.0	3.0	98.0	0.4897959183673469	0.5087278119799025	-0.01893189361255554	0.707742656917564	0.7532196924727118	False	True
Stambpl1	3.0	1.0	3.0	104.0	0.49038461538461536	0.5087278119799025	-0.018343196595287103	0.7082657300961788	0.7536597254988844	False	True
Ccdc181	3.0	1.0	3.0	106.0	0.49056603773584906	0.5087278119799025	-0.018161774244053408	0.708381395244527	0.753710900963652	False	True
RBM25-AS1	5.0	2.0	3.0	174.0	0.4827586206896552	0.49684695000164975	-0.014088329311994552	0.710128850538025	0.7551363064624188	False	True
Tmem128	4.0	2.0	3.0	281.0	0.5160142348754448	0.5049628829613397	0.011051351914105112	0.7109898000723598	0.7559014369659963	False	True
RGPD1	8.0	3.0	3.0	545.0	0.48440366972477067	0.4923352383049281	-0.007931568580157422	0.7111051949424392	0.7559381994763996	False	True
Kat5	4.0	2.0	3.0	193.0	0.49222797927461137	0.5055344095107711	-0.013306430236159739	0.7115759832081149	0.7563312238780607	False	True
DDX11L16	3.0	2.0	3.0	121.0	0.47107438016528924	0.4544144370063804	0.01665994315890884	0.7128347621986655	0.7574324840299633	False	True
Hspa1a	3.0	1.0	3.0	147.0	0.5238095238095238	0.5087278119799025	0.01508171182962137	0.7145383455695642	0.7591133000024205	False	True
Zkscan14	4.0	2.0	3.0	152.0	0.48026315789473684	0.4950858889123793	-0.014822731017642476	0.7147296567793611	0.7592848657220642	False	True
Spryd3	3.0	1.0	3.0	89.0	0.5280898876404494	0.5087278119799025	0.01936207566054693	0.7148288265276674	0.7593572171299133	False	True
ENSG00000235121	5.0	1.0	3.0	162.0	0.5123456790123457	0.49803864263861325	0.014307036373732485	0.7157083011866758	0.7601188250844326	False	True
PROC	6.0	4.0	3.0	302.0	0.5066225165562914	0.4961834388142371	0.010439077742054326	0.7167287203464177	0.7609929865816472	False	True
Riok1	6.0	3.0	3.0	585.0	0.5042735042735043	0.49677584300982	0.007497661263684285	0.7168319833317199	0.7610529966901138	False	True
TEX35	3.0	2.0	3.0	125.0	0.472	0.4881498667451665	-0.016149866745166552	0.7179324036454029	0.7620699297092813	False	True
ENSG00000290934	7.0	4.0	3.0	461.0	0.4924078091106291	0.48403050706732215	0.008377302043306945	0.7189067883836537	0.7629527013863112	False	True
Scube1	3.0	1.0	3.0	91.0	0.5274725274725275	0.5087278119799025	0.01874471549262502	0.7205821469102063	0.7644271464074787	False	True
C17orf107	5.0	2.0	3.0	200.0	0.465	0.4524666429039111	0.012533357096088937	0.7217583929888176	0.765457928900383	False	True
Zfp771	4.0	2.0	3.0	949.0	0.5089567966280295	0.5031984047418501	0.005758391886179437	0.7227457977076079	0.766353058471636	False	True
Frs2	6.0	3.0	3.0	310.0	0.5032258064516129	0.49315845066385633	0.010067355787756527	0.722933205509084	0.7665300502769399	False	True
ENSG00000228142	8.0	5.0	3.0	212.0	0.5	0.48788351465716034	0.012116485342839656	0.7241326544869278	0.7675195789948155	False	True
Myo9b	4.0	2.0	3.0	233.0	0.5150214592274678	0.5034607893923889	0.011560669835078863	0.7241331321266067	0.7675195789948155	False	True
Stn1	5.0	2.0	3.0	166.0	0.4879518072289157	0.5015877902405335	-0.01363598301161778	0.7253059292975388	0.7686537698532053	False	True
Rai14	5.0	2.0	3.0	417.0	0.5059952038369304	0.49741541494688984	0.008579788890040574	0.7260286397264348	0.7693107209109192	False	True
Naf1	5.0	3.0	3.0	255.0	0.4980392156862745	0.48720299339892154	0.010836222287352981	0.7291964778068648	0.7721862961944935	False	True
Sorcs1	5.0	3.0	3.0	242.0	0.49586776859504134	0.4847630751623823	0.011104693432659019	0.7296001179422639	0.7725276124387976	False	True
ZNF30-AS1	10.0	5.0	3.0	409.0	0.48655256723716384	0.49509082777133145	-0.008538260534167619	0.7298177965081651	0.7726761045288534	False	True
Ctu2	5.0	3.0	3.0	290.0	0.4862068965517241	0.4963061647367229	-0.010099268184998789	0.7308627809330316	0.7735567453637731	False	True
CAPNS2	6.0	5.0	3.0	242.0	0.4793388429752066	0.4683418223394399	0.010997020635766741	0.7317226824914471	0.7742916501334208	False	True
Ninl	5.0	2.0	3.0	325.0	0.5015384615384615	0.49209793242349403	0.009440529114967455	0.7335360165336676	0.775815526306173	False	True
Ago1	4.0	2.0	3.0	201.0	0.4925373134328358	0.5045170853959579	-0.011979771963122055	0.7340831968081546	0.7763064671728972	False	True
ENSG00000240521	5.0	3.0	3.0	180.0	0.45555555555555555	0.4681854122623266	-0.012629856706771025	0.734170774623506	0.7763771383663117	False	True
Xpa	4.0	2.0	3.0	566.0	0.4929328621908127	0.5000549055283785	-0.0071220433375657755	0.7347019612908866	0.7767412809901755	False	True
Zbtb8a	4.0	2.0	3.0	184.0	0.5	0.4875689108955809	0.01243108910441909	0.735852112591017	0.7777594506226984	False	True
ENSG00000230286	7.0	5.0	3.0	335.0	0.49850746268656715	0.48934764889690646	0.009159813789660687	0.7373381808046409	0.7789560660381081	False	True
ENTPD2	6.0	4.0	3.0	338.0	0.5	0.49091787342762383	0.00908212657237617	0.7383789281267144	0.7798793923854171	False	True
Alg13	5.0	3.0	3.0	182.0	0.47802197802197804	0.4903842287317602	-0.012362250709782141	0.7386712603434562	0.7801220878355608	False	True
NGFR-AS1	8.0	5.0	3.0	482.0	0.495850622406639	0.48831844266648533	0.007532179740153688	0.7407798824059613	0.7819737981102314	False	True
LYSMD1	6.0	4.0	3.0	308.0	0.487012987012987	0.49630471683758376	-0.00929172982459675	0.7443129112155756	0.7850830957693608	False	True
Yipf1	5.0	3.0	3.0	321.0	0.5109034267912772	0.5018977751725807	0.009005651618696486	0.7469214294884519	0.7875458724618972	False	True
Ints8	5.0	3.0	3.0	361.0	0.4986149584487535	0.49016317564416517	0.008451782804588304	0.7480361605441521	0.7885434577736301	False	True
ENSG00000267214	5.0	4.0	3.0	483.0	0.463768115942029	0.4710434491210304	-0.00727533317900142	0.7487246943394725	0.7891414948711163	False	True
ENSG00000260757	5.0	4.0	3.0	324.0	0.4845679012345679	0.4757988073321226	0.00876909390244529	0.7519586168852014	0.7920980785145925	False	True
C4orf51	8.0	7.0	3.0	668.0	0.47754491017964074	0.4836213953002508	-0.006076485120610042	0.7533155022118958	0.7932593936353629	False	True
Elp6	4.0	2.0	3.0	223.0	0.49327354260089684	0.5037938978257109	-0.010520355224814093	0.7533586188071234	0.7932824699614016	False	True
Nfe2l1	4.0	2.0	3.0	176.0	0.5113636363636364	0.4995691113669483	0.011794524996688038	0.7543230347500359	0.7941638906289773	False	True
ENSG00000260997	8.0	2.0	3.0	594.0	0.46296296296296297	0.4565777038745326	0.006385259088430351	0.7547176126488404	0.7945122387455718	False	True
C17orf113	5.0	3.0	3.0	124.0	0.5	0.48600209679432743	0.013997903205672568	0.7551390589891651	0.7948888108282582	False	True
CLEC4F	4.0	4.0	3.0	137.0	0.46715328467153283	0.4804609675946671	-0.013307682923134279	0.7552206398346928	0.7949299566593999	False	True
TMEM272	7.0	4.0	3.0	575.0	0.45565217391304347	0.46211196483586164	-0.006459790922818176	0.756033275721467	0.7955838844359073	False	True
ENSG00000258378	8.0	6.0	3.0	438.0	0.4977168949771689	0.4903014723698128	0.007415422607356115	0.7562225760006274	0.7956935707152472	False	True
HGD	7.0	6.0	3.0	1404.0	0.49145299145299143	0.4955914678134069	-0.004138476360415477	0.7564473664511929	0.7958853298774327	False	True
Cep20	4.0	2.0	3.0	651.0	0.500768049155146	0.5068426871521134	-0.006074637996967502	0.7565501695590138	0.7959711094440836	False	True
ENSG00000230333	21.0	7.0	3.0	6480.0	0.49722222222222223	0.495299322928064	0.0019228992941582312	0.7568693418184024	0.7962173543309768	False	True
ENSG00000290858	8.0	6.0	3.0	321.0	0.4797507788161994	0.488359146579865	-0.008608367763665636	0.7576662884847902	0.7968764879872499	False	True
Pex6	3.0	1.0	3.0	179.0	0.4972067039106145	0.5087278119799025	-0.011521108069287966	0.7578306176551123	0.7970045131427375	False	True
Arhgef26	4.0	2.0	3.0	457.0	0.487964989059081	0.4807628748793987	0.007202114179682251	0.7579640933649183	0.7971224823129668	False	True
Zfp668	4.0	2.0	3.0	244.0	0.5122950819672131	0.5024842018238732	0.009810880143339862	0.7592198104077041	0.7982187092591185	False	True
ANGPTL3	10.0	6.0	3.0	408.0	0.5024509803921569	0.4949169347475211	0.007534045644635778	0.7608412567672258	0.7997690760532123	False	True
PPFIA2-AS1	10.0	6.0	3.0	441.0	0.4988662131519274	0.4916324575158494	0.007233755636078032	0.7612343323597827	0.8000987153558945	False	True
TRGV9	7.0	2.0	3.0	372.0	0.45161290322580644	0.4594360441803722	-0.007823140954565766	0.7620631760547641	0.8008480670754993	False	True
LINC00308	6.0	4.0	3.0	2172.0	0.4986187845303867	0.4953711535622879	0.0032476309680988247	0.7621010889351953	0.8008654151924035	False	True
ENSG00000229976	4.0	3.0	3.0	135.0	0.4666666666666667	0.47967436106059524	-0.01300769439392857	0.7622544940791494	0.8010041257118768	False	True
Cxxc4	4.0	2.0	3.0	324.0	0.49074074074074076	0.4823444908747608	0.008396249865979977	0.7623062892837613	0.8010187028511733	False	True
ENSG00000265552	6.0	3.0	3.0	424.0	0.5	0.49267998348613806	0.007320016513861938	0.763041605122868	0.8016061113483675	False	True
Map3k13	4.0	2.0	3.0	198.0	0.47474747474747475	0.48543164815979084	-0.01068417341231609	0.7635616672797907	0.8020848947519055	False	True
Cxadr	4.0	2.0	3.0	596.0	0.5	0.5061007001003055	-0.006100700100305501	0.7657823000611128	0.8040563719140859	False	True
LINC01791	7.0	5.0	3.0	273.0	0.47985347985347987	0.488690119986032	-0.008836640132552143	0.7702214467672385	0.8078785408538092	False	True
ENSG00000240996	7.0	3.0	3.0	229.0	0.5065502183406113	0.49693070462425787	0.009619513716353445	0.7709405777764567	0.8085195009952385	False	True
Klhl13	3.0	1.0	3.0	111.0	0.5225225225225225	0.5087278119799025	0.013794710542620048	0.7712678592520682	0.8087947238968618	False	True
LINC01002	6.0	6.0	3.0	163.0	0.49079754601226994	0.47942929496201886	0.011368251050251077	0.7714137058309306	0.8089070994981529	False	True
ENSG00000286745	4.0	2.0	3.0	147.0	0.5102040816326531	0.498223304051345	0.011980777581308055	0.7714182605156646	0.8089070994981529	False	True
MRPL41	7.0	4.0	3.0	2088.0	0.4755747126436782	0.4724348005125462	0.003139912131131961	0.773812663946601	0.8109860174107024	False	True
Zadh2	4.0	2.0	3.0	119.0	0.5126050420168067	0.49948190562372835	0.013123136393078327	0.7746382584755127	0.81160349098459	False	True
Rnf170	4.0	3.0	3.0	167.0	0.47904191616766467	0.49002565096880185	-0.01098373480113718	0.7764573024743153	0.8133248403392175	False	True
Ezr	3.0	1.0	3.0	369.0	0.5013550135501355	0.5087278119799025	-0.0073727984297670135	0.77694930760241	0.8137490788551961	False	True
ENSG00000229990	5.0	4.0	3.0	327.0	0.48623853211009177	0.49401778331455903	-0.0077792512044672635	0.7784291279974925	0.8150252084518311	False	True
MIR217HG	4.0	2.0	3.0	413.0	0.48426150121065376	0.4910726557837783	-0.006811154573124534	0.7818705822668965	0.8179108666980354	False	True
Plekha1	4.0	2.0	3.0	271.0	0.4870848708487085	0.4954547005985937	-0.008369829749885205	0.7828699342680162	0.8187354257222111	False	True
Gm7467	3.0	2.0	3.0	100.0	0.5	0.4862993768305216	0.013700623169478399	0.7839959475197038	0.8196610047349517	False	True
Cit	6.0	3.0	3.0	625.0	0.4928	0.4873671443726708	0.005432855627329203	0.785829997262018	0.8213489774997458	False	True
Ap3s1	5.0	3.0	3.0	324.0	0.49382716049382713	0.5012093176286865	-0.007382157134859346	0.7904252570365653	0.8253449707530446	False	True
Ift81	6.0	3.0	3.0	1481.0	0.4834571235651587	0.4868804503996015	-0.003423326834442797	0.7921068495874883	0.8267547570875075	False	True
KCNJ3	13.0	4.0	3.0	3173.0	0.49385439647021745	0.49617780768553527	-0.0023234112153178166	0.7935062373673073	0.8280305639687018	False	True
ENSG00000285805	5.0	3.0	3.0	379.0	0.49868073878627966	0.49199199930954396	0.006688739476735706	0.7945050097333469	0.8289340771080889	False	True
ENSG00000278344	3.0	2.0	3.0	81.0	0.48148148148148145	0.49590536569590093	-0.01442388421441948	0.7951425414833136	0.8294933004482793	False	True
GLIS3-AS1	3.0	3.0	3.0	87.0	0.4827586206896552	0.4965765248849876	-0.013817904195332409	0.7965800173343498	0.8308441499934405	False	True
ENSG00000236760	3.0	3.0	3.0	142.0	0.47183098591549294	0.4825352001486763	-0.010704214233183351	0.7985171656314347	0.8324933056202667	False	True
ENSG00000260725	5.0	4.0	3.0	423.0	0.491725768321513	0.4855431969298981	0.006182571391614877	0.7991712456479165	0.833055202379266	False	True
Tacc1	6.0	3.0	3.0	526.0	0.4828897338403042	0.4884299297233393	-0.005540195883035115	0.7993461383946192	0.8331486131998407	False	True
ARHGAP44-AS1	11.0	1.0	3.0	1143.0	0.49431321084864394	0.49803864263861325	-0.0037254317899693135	0.8011161622886879	0.834651857699509	False	True
DTNB-AS1	5.0	3.0	3.0	191.0	0.4869109947643979	0.49600094907769665	-0.009089954313298731	0.8016135837276848	0.8350699475211975	False	True
ENSG00000260391	3.0	2.0	3.0	94.0	0.4787234042553192	0.49160477015713494	-0.012881365901815767	0.802731062356694	0.8360478426142887	False	True
ENSG00000259265	3.0	2.0	3.0	130.0	0.5076923076923077	0.49676477775181654	0.01092752994049112	0.8032128564804836	0.8363434166232148	False	True
Spast	5.0	3.0	3.0	805.0	0.5031055900621118	0.4987249647296293	0.004380625332482457	0.803686001890596	0.8366596555869894	False	True
BATF	7.0	5.0	3.0	1685.0	0.48189910979228484	0.4788758754139338	0.0030232343783510585	0.8038080694649937	0.8367270099611256	False	True
Slc9a1	4.0	3.0	3.0	172.0	0.4941860465116279	0.48475031176839783	0.009435734743230062	0.8044344744656889	0.8372393074114372	False	True
Lrrc40	5.0	3.0	3.0	203.0	0.5073891625615764	0.49886263826686783	0.00852652429470857	0.8080292798261585	0.840513094739796	False	True
LINC02641	14.0	7.0	3.0	4084.0	0.4921645445641528	0.49404707954514626	-0.0018825349809934444	0.8098432155813712	0.8420721982874414	False	True
Eid2b	6.0	3.0	3.0	1047.0	0.49379178605539636	0.4901268089790345	0.003664977076361875	0.8124827382577184	0.844277110812435	False	True
Gtf2h3	4.0	2.0	3.0	201.0	0.48756218905472637	0.4958850958988715	-0.008322906844145106	0.8134302400880556	0.845027000024839	False	True
Cdk17	5.0	2.0	3.0	495.0	0.49696969696969695	0.5021670695800347	-0.005197372610337703	0.8171045438101399	0.8483964619579959	False	True
Rchy1	5.0	3.0	3.0	733.0	0.4979536152796726	0.4937119102564027	0.0042417050232698705	0.8183266219533507	0.8495710358329759	False	True
Snx4	4.0	2.0	3.0	269.0	0.49814126394052044	0.5051095612368586	-0.006968297296338133	0.819188310684043	0.8503712411354067	False	True
Klf3	3.0	1.0	3.0	252.0	0.5158730158730159	0.5087278119799025	0.007145203893113461	0.8205110202453667	0.8515316715433373	False	True
Etv1	3.0	1.0	3.0	176.0	0.5170454545454546	0.5087278119799025	0.008317642565552119	0.8253060767020644	0.855917389673516	False	True
Slf2	6.0	3.0	3.0	747.0	0.49531459170013387	0.49130423284564295	0.004010358854490914	0.8264554579643628	0.8568927273661984	False	True
Alkbh5	6.0	3.0	3.0	836.0	0.49282296650717705	0.48909344633883367	0.003729520168343381	0.8292063866356716	0.8590546021313485	False	True
NAV2-AS4	6.0	2.0	3.0	3953.0	0.48823678219074124	0.4899505323473964	-0.0017137501566551472	0.8293460314847503	0.8591591213416722	False	True
Sgcb	4.0	2.0	3.0	143.0	0.5034965034965035	0.49452323502819	0.008973268468313533	0.8300618500916099	0.8597372687884817	False	True
Rab3gap2	6.0	3.0	3.0	265.0	0.4867924528301887	0.49338369401894155	-0.006591241188752872	0.8300682340746229	0.8597372687884817	False	True
Dynll2	3.0	1.0	3.0	583.0	0.5042881646655232	0.5087278119799025	-0.004439647314379291	0.8302143003658135	0.8598607072162466	False	True
Wdr82	4.0	2.0	3.0	287.0	0.5087108013937283	0.5023875140940083	0.006323287299719982	0.8303528842444042	0.8599566297784036	False	True
HOXB-AS2	6.0	4.0	3.0	381.0	0.4881889763779528	0.4936505069409542	-0.0054615305630014155	0.8311500335631348	0.8605921861854213	False	True
Rab30	5.0	3.0	3.0	423.0	0.48936170212765956	0.494501501039982	-0.0051397989123224685	0.8325494853611975	0.8618260014051906	False	True
Gm27032	3.0	2.0	3.0	147.0	0.4965986394557823	0.5051801440353888	-0.008581504579606491	0.8351496411896339	0.864039481946415	False	True
Nit1	4.0	2.0	3.0	134.0	0.4925373134328358	0.501464308622598	-0.008926995189762255	0.8362630839131737	0.865026863934387	False	True
Cilk1	4.0	2.0	3.0	410.0	0.4975609756097561	0.5026381770336831	-0.00507720142392698	0.8370925588489838	0.8657623310851043	False	True
Sacm1l	4.0	2.0	3.0	394.0	0.49746192893401014	0.5026056933920531	-0.005143764458042932	0.8381937798183646	0.8667335564188738	False	True
ENSMUSG00000121500	4.0	2.0	3.0	207.0	0.4975845410628019	0.5046391354418692	-0.007054594379067303	0.8391314252338989	0.8675832396133063	False	True
Pex13	3.0	1.0	3.0	311.0	0.5144694533762058	0.5087278119799025	0.0057416413963032875	0.839493998988078	0.8679101401530516	False	True
HBZ	7.0	6.0	3.0	316.0	0.4620253164556962	0.4676494016926389	-0.005624085236942689	0.8411898952057794	0.8694712395470533	False	True
Tpm1	4.0	2.0	3.0	458.0	0.49344978165938863	0.4981021629637584	-0.00465238130436979	0.8421594508572247	0.8703531711135282	False	True
ENSG00000277047	3.0	2.0	3.0	168.0	0.5	0.49253793643124394	0.007462063568756061	0.8465984617089771	0.874119862153086	False	True
Adgrl1	4.0	2.0	3.0	589.0	0.5110356536502547	0.5070753341363052	0.003960319513949484	0.8475481133617078	0.8749796551357071	False	True
Pcgf6	5.0	3.0	3.0	476.0	0.4810924369747899	0.4854762780075672	-0.00438384103277728	0.8482365131868896	0.8755695406761242	False	True
LINC02891	3.0	3.0	3.0	75.0	0.4666666666666667	0.4776351444719853	-0.010968477805318622	0.8491759620360254	0.8764425428147607	False	True
Tollip	4.0	2.0	3.0	115.0	0.5130434782608696	0.5041929668682197	0.008850511392649918	0.8494431329023424	0.8766699257314192	False	True
Josd1	4.0	2.0	3.0	215.0	0.4883720930232558	0.4948356543333312	-0.006463561310075416	0.8496547670392036	0.8767674198458769	False	True
FOXP2	22.0	10.0	3.0	25085.0	0.49109029300378715	0.49049605271504315	0.0005942402887439968	0.8506661946520849	0.8776174839493673	False	True
CYP3A43	5.0	4.0	3.0	141.0	0.49645390070921985	0.4885331974837181	0.007920703225501757	0.8507545466199653	0.8776844338320237	False	True
A230056P14Rik	4.0	2.0	3.0	132.0	0.48484848484848486	0.49301893087184556	-0.0081704460233607	0.8510641206187677	0.8779795983498178	False	True
ENSG00000286251	9.0	4.0	3.0	4773.0	0.4764299182903834	0.47507428141440855	0.0013556368759748416	0.8512320191702646	0.8781043837125847	False	True
ENSG00000272979	4.0	4.0	3.0	115.0	0.4956521739130435	0.48699293952855344	0.008659234384490067	0.8526151242808592	0.8792669803697523	False	True
ABCC6P1	7.0	5.0	3.0	770.0	0.4948051948051948	0.491479719456051	0.0033254753491437916	0.8535559690151661	0.8801134481811839	False	True
PCAT14	7.0	5.0	3.0	664.0	0.48493975903614456	0.48851316629550434	-0.0035734072593597843	0.8538493848572678	0.8803674695335834	False	True
Vkorc1l1	6.0	3.0	3.0	585.0	0.49401709401709404	0.49024264384687727	0.00377445017021677	0.8550975112925807	0.8814357490980497	False	True
Plxnb1	3.0	2.0	3.0	91.0	0.4835164835164835	0.49291676501579407	-0.009400281499310548	0.8576519442095516	0.8837766805089751	False	True
Poc1a	3.0	2.0	3.0	75.0	0.5066666666666667	0.4963145900104339	0.010352076656232834	0.857695788457214	0.883797519281924	False	True
LINC01428	12.0	2.0	3.0	9226.0	0.4991328853240841	0.4982013796755672	0.000931505648516906	0.8579791230817804	0.8840253511128733	False	True
ENSG00000264000	7.0	6.0	3.0	394.0	0.47715736040609136	0.48165127553574255	-0.004493915129651194	0.8583117995104906	0.8842374574229034	False	True
ENSG00000258490	6.0	2.0	3.0	625.0	0.5008	0.497258890982333	0.0035411090176670212	0.8594627440963634	0.8851794365328517	False	True
ENSG00000286123	7.0	5.0	3.0	1114.0	0.4874326750448833	0.49005876329299997	-0.0026260882481166647	0.8608166820764874	0.8862811271296582	False	True
Mical2	5.0	2.0	3.0	221.0	0.497737556561086	0.5035792424577946	-0.005841685896708637	0.8621088936513799	0.8874650375823028	False	True
ENSG00000269972	3.0	1.0	3.0	90.0	0.4888888888888889	0.4980386426386133	-0.009149753749724432	0.8621753466168496	0.8874846097080837	False	True
Sapcd2	3.0	1.0	3.0	98.0	0.5	0.5087278119799025	-0.008727811979902467	0.8627864754652982	0.887869409195614	False	True
LINC01356	5.0	5.0	3.0	205.0	0.4975609756097561	0.4915610623023726	0.005999913307383475	0.863566582984695	0.8885699716281381	False	True
Ccni	4.0	2.0	3.0	335.0	0.5104477611940299	0.5057558578565066	0.00469190333752334	0.8636236631113408	0.8885699716281381	False	True
Pgap4	4.0	2.0	3.0	194.0	0.5	0.5061618206620221	-0.006161820662022088	0.8637036572306513	0.8886177290679431	False	True
